,0,1
i0_c0,0.7576,0.2947
i0_c1,0.804,0.3345
i0_c2,0.7864,0.313
i0_c3,0.7748,0.313
i0_g,0.5193,0.3567
i1_c0,0.7492,0.2885
i1_c1,0.8052,0.3315
i1_c2,0.7784,0.3127
i1_c3,0.7752,0.3202
i1_g,0.5177,0.3552
i2_c0,0.7528,0.2917
i2_c1,0.8004,0.3267
i2_c2,0.7744,0.3127
i2_c3,0.7684,0.3154
i2_g,0.5124,0.3533
i3_c0,0.7588,0.2939
i3_c1,0.8016,0.3287
i3_c2,0.772,0.3093
i3_c3,0.7728,0.3123
i3_g,0.5096,0.3517
i4_c0,0.7632,0.2931
i4_c1,0.802,0.3249
i4_c2,0.7728,0.3066
i4_c3,0.7748,0.3154
i4_g,0.5123,0.3524
