file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.0284,0.0205,0,c0,0.5011,0.005028916384272066,0.5017426144704448,0.01069342591212584,0.24719999999999998,0.0841211824294769
i0_c1.npy,0.0268,0.0192,0,c1,0.5039000000000001,0.006199731176967812,0.5078970894936523,0.0111989297266034,0.31993333333333335,0.09684280504450957
i0_c2.npy,0.0264,0.0204,0,c2,0.49783333333333335,0.0024749859707795425,0.4949861080164759,0.006490673811452662,0.26826666666666665,0.09997617493961025
i0_c3.npy,0.0192,0.0169,0,c3,0.49463333333333326,0.0041895372324663996,0.4877831897927957,0.008839575752157696,0.21966666666666665,0.07187486038633784
i0_g.npy,0.0337,0.0301,0,g,0.49980833333333335,0.00273608855038641,0.5008002017277822,0.008601845904697737,0.15505,0.0495612667984452
i1_c0.npy,0.042,0.0269,1,c0,0.5029,0.004417767158493842,0.5057632956233987,0.0077736622531047565,0.29673333333333335,0.07038538358368321
i1_c1.npy,0.026,0.0181,1,c1,0.5054666666666666,0.0031930480039541603,0.5106724899611143,0.006884058170332488,0.2896,0.09214539236084099
i1_c2.npy,0.032,0.0253,1,c2,0.5121333333333333,0.006886379471262239,0.5226581698815176,0.013461000983042667,0.2885333333333333,0.08682047889499088
i1_c3.npy,0.0328,0.022,1,c3,0.5020333333333333,0.0028388182204729033,0.5043800136029878,0.005708946614144773,0.2684,0.07281428431290114
i1_g.npy,0.0404,0.0344,1,g,0.4999333333333333,0.002880779215575003,0.5001770652668028,0.0065756220051498065,0.24638333333333332,0.06924840351148097
i2_c0.npy,0.0316,0.0269,2,c0,0.4946333333333333,0.009349806890459746,0.48994741099521755,0.01780040691854036,0.2834666666666667,0.0771684449039171
i2_c1.npy,0.032,0.0301,2,c1,0.5027333333333334,0.004199470866139617,0.5045379970863165,0.00843735729264515,0.29233333333333333,0.09024630494128585
i2_c2.npy,0.0336,0.0276,2,c2,0.5068333333333334,0.0043656487363150235,0.5142573576212824,0.00818957989943361,0.25866666666666666,0.06910693806622378
i2_c3.npy,0.0332,0.0282,2,c3,0.49853333333333333,0.0056458440959306876,0.49862005008631266,0.007745654426100141,0.2722,0.08253088310848652
i2_g.npy,0.0494,0.0425,2,g,0.5026583333333333,0.0036776823166529936,0.5062090185354292,0.008047503960222935,0.23870000000000002,0.06390975408078697
i3_c0.npy,0.0572,0.032,3,c0,0.5113,0.002042057785666186,0.5213616917239373,0.008498431435428114,0.3028666666666666,0.09214175070087512
i3_c1.npy,0.0336,0.0309,3,c1,0.49343333333333333,0.004359536162891123,0.48731819890412015,0.008964417675063091,0.27093333333333336,0.0818550480354687
i3_c2.npy,0.044,0.0331,3,c2,0.5047333333333334,0.003724990678586369,0.5087619417621297,0.006931775781362494,0.28173333333333334,0.09360018993333057
i3_c3.npy,0.0356,0.0321,3,c3,0.5038666666666667,0.003148897514298561,0.5092760459715661,0.008833516521261095,0.27053333333333335,0.09231617169031413
i3_g.npy,0.0546,0.0496,3,g,0.5018416666666666,0.0025082225889173936,0.5037712590013101,0.0048099392727032906,0.27204999999999996,0.0819989989776298
i4_c0.npy,0.0512,0.044,4,c0,0.49676666666666663,0.003495552730097043,0.4936785829564478,0.006560895287005937,0.28846666666666665,0.08875056181355824
i4_c1.npy,0.0416,0.037,4,c1,0.5008,0.0031240998703626482,0.502554197851078,0.00673363553842184,0.2520666666666667,0.06497237019602171
i4_c2.npy,0.0412,0.0366,4,c2,0.5000333333333333,0.005442323850056062,0.4993460176531969,0.009447047964614668,0.2806666666666667,0.08969330459342487
i4_c3.npy,0.052,0.0376,4,c3,0.4996,0.0018036999011291476,0.498831754692101,0.003473174812411245,0.28840000000000005,0.09212571121389873
i4_g.npy,0.0595,0.0554,4,g,0.4993083333333333,0.0028808876911273033,0.4997992960847095,0.004658836316872858,0.2556,0.0660806325635583
