,0,1
i0_c0,0.1102,0.0775
i0_c1,0.105,0.07
i0_g,0.1432,0.1147
i1_c0,0.0976,0.0689
i1_c1,0.1076,0.0666
i1_g,0.1383,0.1048
i2_c0,0.1096,0.0679
i2_c1,0.0992,0.062
i2_g,0.1397,0.1074
i3_c0,0.1128,0.0746
i3_c1,0.104,0.0721
i3_g,0.1418,0.1179
i4_c0,0.1198,0.076
i4_c1,0.1186,0.0757
i4_g,0.1429,0.111
