,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9935897435897436,0.4367,0.9743589743589743,0.4367
i0_c1,0.9903846153846154,0.4521,0.9807692307692307,0.449
i0_c2,0.9935897435897436,0.4477,0.9711538461538461,0.4448
i0_c3,0.9967948717948718,0.4457,0.9743589743589743,0.4473
i0_c4,1.0,0.4192,0.9967948717948718,0.4117
i0_c5,0.9967948717948718,0.4631,0.967948717948718,0.4568
i0_c6,0.9839743589743589,0.4629,0.9583333333333334,0.4609
i0_c7,1.0,0.4468,0.9903846153846154,0.4414
i0_c8,0.9967948717948718,0.4378,0.9775641025641025,0.4385
i0_c9,0.9935897435897436,0.4499,0.9743589743589743,0.4432
i0_c10,0.9935897435897436,0.4431,0.9743589743589743,0.4341
i0_c11,0.9903846153846154,0.4502,0.967948717948718,0.4495
i0_c12,0.9967948717948718,0.4288,0.9871794871794872,0.4291
i0_c13,0.9935897435897436,0.4242,0.9807692307692307,0.4232
i0_c14,0.9903846153846154,0.4568,0.9775641025641025,0.4525
i0_c15,0.9967948717948718,0.4476,0.9647435897435898,0.4446
i0_c16,1.0,0.4406,0.9711538461538461,0.4404
i0_c17,0.9967948717948718,0.4453,0.9775641025641025,0.4418
i0_c18,0.9871794871794872,0.445,0.9615384615384616,0.4452
i0_c19,0.9967948717948718,0.4286,0.9839743589743589,0.4227
i0_c20,1.0,0.437,0.9935897435897436,0.434
i0_c21,0.9935897435897436,0.4193,0.9743589743589743,0.4199
i0_c22,0.9807692307692307,0.4423,0.9519230769230769,0.4388
i0_c23,0.9935897435897436,0.4604,0.9839743589743589,0.4586
i0_c24,0.9935897435897436,0.4476,0.9743589743589743,0.4414
i0_c25,0.9935897435897436,0.4309,0.9967948717948718,0.4213
i0_c26,0.9935897435897436,0.4214,0.9743589743589743,0.4173
i0_c27,0.9967948717948718,0.4438,0.9903846153846154,0.4374
i0_c28,0.9967948717948718,0.4303,0.9615384615384616,0.4313
i0_c29,0.9935897435897436,0.4536,0.9551282051282052,0.4463
i0_c30,0.9839743589743589,0.4778,0.9711538461538461,0.4686
i0_c31,0.9903846153846154,0.4302,0.967948717948718,0.4241
i0_g,0.6499,0.6189,,
i1_c0,1.0,0.4876,0.9903846153846154,0.4856
i1_c1,0.9967948717948718,0.494,0.9871794871794872,0.4977
i1_c2,1.0,0.4885,0.9871794871794872,0.476
i1_c3,1.0,0.4896,0.9871794871794872,0.4815
i1_c4,1.0,0.4741,0.9967948717948718,0.4679
i1_c5,0.9967948717948718,0.5015,0.9775641025641025,0.4993
i1_c6,0.9935897435897436,0.5113,0.9711538461538461,0.5124
i1_c7,1.0,0.4887,0.9903846153846154,0.4867
i1_c8,1.0,0.4833,0.9871794871794872,0.4832
i1_c9,1.0,0.4938,0.9935897435897436,0.4894
i1_c10,0.9935897435897436,0.4965,0.9871794871794872,0.4888
i1_c11,0.9967948717948718,0.4954,0.9743589743589743,0.492
i1_c12,1.0,0.4849,0.9839743589743589,0.4862
i1_c13,0.9967948717948718,0.4803,0.9935897435897436,0.4734
i1_c14,0.9967948717948718,0.5004,0.9967948717948718,0.5012
i1_c15,1.0,0.4948,0.9807692307692307,0.4888
i1_c16,1.0,0.492,0.9839743589743589,0.4887
i1_c17,0.9967948717948718,0.4859,0.9807692307692307,0.4872
i1_c18,1.0,0.4888,0.9839743589743589,0.4844
i1_c19,1.0,0.4754,0.9903846153846154,0.4716
i1_c20,1.0,0.4856,0.9967948717948718,0.4865
i1_c21,0.9967948717948718,0.4719,0.9935897435897436,0.4745
i1_c22,0.9967948717948718,0.4881,0.9775641025641025,0.486
i1_c23,0.9935897435897436,0.5069,0.967948717948718,0.495
i1_c24,0.9967948717948718,0.4992,0.9711538461538461,0.4902
i1_c25,1.0,0.4817,0.9871794871794872,0.4795
i1_c26,0.9967948717948718,0.4694,0.9967948717948718,0.4707
i1_c27,1.0,0.4959,0.9871794871794872,0.4901
i1_c28,0.9967948717948718,0.4909,0.9743589743589743,0.4861
i1_c29,1.0,0.4941,0.9839743589743589,0.4908
i1_c30,0.9903846153846154,0.5166,0.9775641025641025,0.5076
i1_c31,0.9967948717948718,0.485,0.9839743589743589,0.4762
i1_g,0.6959,0.6638,,
i2_c0,1.0,0.5192,0.9967948717948718,0.5176
i2_c1,0.9967948717948718,0.5206,0.9807692307692307,0.5163
i2_c2,0.9967948717948718,0.518,0.9967948717948718,0.504
i2_c3,1.0,0.5183,0.9839743589743589,0.5153
i2_c4,1.0,0.5049,1.0,0.5039
i2_c5,1.0,0.5327,0.9935897435897436,0.5269
i2_c6,0.9967948717948718,0.537,0.9743589743589743,0.5361
i2_c7,1.0,0.516,0.9967948717948718,0.5157
i2_c8,1.0,0.5096,0.9935897435897436,0.5059
i2_c9,1.0,0.5261,0.9935897435897436,0.5226
i2_c10,0.9967948717948718,0.5268,0.9743589743589743,0.5155
i2_c11,1.0,0.5254,0.9839743589743589,0.5252
i2_c12,1.0,0.511,0.9807692307692307,0.5045
i2_c13,1.0,0.5119,0.9935897435897436,0.5099
i2_c14,0.9967948717948718,0.5342,0.9935897435897436,0.5251
i2_c15,1.0,0.5204,0.9935897435897436,0.5187
i2_c16,1.0,0.5182,0.9839743589743589,0.5134
i2_c17,1.0,0.511,0.9871794871794872,0.5083
i2_c18,1.0,0.5138,0.9807692307692307,0.5078
i2_c19,1.0,0.5004,0.9903846153846154,0.4914
i2_c20,1.0,0.5173,0.9935897435897436,0.5146
i2_c21,0.9967948717948718,0.5074,0.9935897435897436,0.5048
i2_c22,0.9967948717948718,0.5218,0.9935897435897436,0.5135
i2_c23,0.9935897435897436,0.5341,0.9935897435897436,0.5364
i2_c24,0.9967948717948718,0.5274,0.9935897435897436,0.5269
i2_c25,1.0,0.5107,0.9903846153846154,0.5019
i2_c26,1.0,0.4967,0.9967948717948718,0.4979
