file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.885,0.8124,0.3162,0.3001,0,c0,0.5074833333333334,0.00021921577396611367,0.5119198010939314,0.0004260387316018312,0.3215666666666667,0.008692078130241492
i0_c1.npy,0.8736,0.8079,0.3158,0.3122,0,c1,0.5027833333333334,0.0003975620147292153,0.5043883908255039,0.0006912534123327776,0.3207333333333333,0.0074919215751961124
i0_g.npy,0.3633,0.3617,,,0,g,0.5015333333333333,6.236095644626506e-05,0.502100705270436,0.00011221157450033928,0.3667666666666667,0.005249021072754633
i1_c0.npy,0.8918,0.8107,0.311,0.31,1,c0,0.49974999999999997,0.00016072751268321836,0.4995998949031392,0.00025411840567386327,0.3152,0.005100326786916041
i1_c1.npy,0.8754,0.8071,0.3338,0.3327,1,c1,0.5037666666666667,7.453559924998478e-05,0.5056106239981183,0.00019730220799196992,0.3396333333333333,0.005441098745249489
i1_g.npy,0.3646,0.3681,,,1,g,0.4986,0.0002254624876411404,0.4980933351050066,0.0003237869520567005,0.36655,0.005076333979031193
i2_c0.npy,0.884,0.8135,0.3028,0.3017,2,c0,0.4993666666666667,0.0011055415967851324,0.49899479829273224,0.0017378200898991807,0.3058666666666667,0.003827386691841959
i2_c1.npy,0.879,0.816,0.3158,0.3206,2,c1,0.498,0.0004472135954999625,0.496884600575636,0.0007128436930558117,0.31960000000000005,0.003288363321370261
i2_g.npy,0.3643,0.3543,,,2,g,0.5049333333333333,0.0008711422896914647,0.5068776507321427,0.0012472150858711928,0.3640666666666667,0.0018811934746030107
i3_c0.npy,0.8926,0.8124,0.333,0.3287,3,c0,0.5040833333333333,0.0008454124568648159,0.5061856622315074,0.0013583215986199496,0.3357666666666667,0.006544633085377836
i3_c1.npy,0.867,0.8064,0.293,0.2914,3,c1,0.5010666666666667,0.00019720265943663214,0.5017999522378515,0.0003213196161379356,0.29706666666666665,0.004088466161723204
i3_g.npy,0.3596,0.3567,,,3,g,0.502425,6.291528696058265e-05,0.5033808321266369,7.508839690882613e-05,0.3610499999999999,0.003646345202162471
i4_c0.npy,0.885,0.8195,0.3034,0.2956,4,c0,0.5023,0.0009183318209304058,0.5038198279064906,0.001539471275921973,0.307,0.008546344247688603
i4_c1.npy,0.876,0.8144,0.3396,0.3391,4,c1,0.49934999999999996,0.00038188130791298573,0.4990603918017848,0.0005470056403850815,0.34459999999999996,0.000757187779440041
i4_g.npy,0.3739,0.3744,,,4,g,0.5001583333333333,0.0005411536031684558,0.5002157823447297,0.0007192537605907548,0.37348333333333333,0.001394532976383921
i5_c0.npy,0.8846,0.8173,0.3252,0.3311,5,c0,0.49360000000000004,0.0002236067977499957,0.49034993753291106,0.0002558862987031139,0.3251333333333334,0.0024458581770458853
i5_c1.npy,0.8808,0.8132,0.3284,0.3289,5,c1,0.5017666666666666,0.0015509853498842194,0.5027305652916074,0.00235112804133057,0.3289333333333333,0.002714569742866989
i5_g.npy,0.3639,0.3652,,,5,g,0.5005083333333332,0.00010960788698307794,0.5006996118498072,0.00014817868927146443,0.3635833333333333,0.0011710631447060939
i6_c0.npy,0.8802,0.8177,0.3368,0.332,6,c0,0.502,0.002415919424704947,0.5030324184290532,0.003523710895893214,0.3390333333333333,0.003852993064561054
i6_c1.npy,0.872,0.8171,0.3358,0.3246,6,c1,0.5102666666666666,0.0005312459150169796,0.5156551341351256,0.0010403434103508685,0.33853333333333335,0.005039400317057139
i6_g.npy,0.3758,0.3808,,,6,g,0.49770000000000003,0.001253328900701385,0.49699594121928636,0.0015769662769363972,0.37810000000000005,0.003355592347112503
i7_c0.npy,0.8832,0.8092,0.333,0.3383,7,c0,0.49938333333333335,0.0003236081306491273,0.49908418678590594,0.00047844146037134046,0.33816666666666667,0.004397600355749577
i7_c1.npy,0.8732,0.8115,0.3148,0.3051,7,c1,0.5061166666666667,0.00024094720491335992,0.5098276458761347,0.0004558004814622281,0.31743333333333335,0.003589645603058278
i7_g.npy,0.368,0.369,,,7,g,0.49875,0.0008281505499203351,0.4982939110934992,0.0011234691253604095,0.3666666666666667,0.003235051090099741
i8_c0.npy,0.88,0.8124,0.3572,0.35,8,c0,0.5033833333333333,0.0007624886155798532,0.5047563284948932,0.0011038409657268583,0.3600666666666667,0.0036472211644239896
i8_c1.npy,0.8812,0.8118,0.3352,0.3263,8,c1,0.5011166666666667,0.00025440562537453447,0.5016619881426282,0.00038409952631497516,0.3375333333333333,0.0022499382707581563
i8_g.npy,0.409,0.3953,,,8,g,0.50665,0.000849999999999989,0.5082490969653014,0.001059472753465739,0.40976666666666667,0.0005436502143433309
i9_c0.npy,0.886,0.8144,0.3612,0.3439,9,c0,0.5120166666666667,3.726779962499239e-05,0.5170024851682312,0.0002977107683177165,0.3655,0.0060019441294745035
i9_c1.npy,0.867,0.8134,0.2826,0.2814,9,c1,0.5034,0.0002886751345948195,0.5059993268773718,0.0007056626592293087,0.2881666666666666,0.012089894770243262
i9_g.npy,0.3742,0.3611,,,9,g,0.506325,0.00014648663192708283,0.5085430639157875,3.603776437450081e-05,0.37648333333333334,0.0073442532333488995
