,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.1978,0.009615384615384616,0.008
i0_c1,1.0,0.1828,0.009615384615384616,0.0125
i0_c2,1.0,0.1735,0.01282051282051282,0.0138
i0_c3,1.0,0.1841,0.022435897435897436,0.0136
i0_c4,1.0,0.1875,0.01282051282051282,0.0156
i0_c5,1.0,0.1788,0.00641025641025641,0.0116
i0_c6,1.0,0.1854,0.00641025641025641,0.0099
i0_c7,1.0,0.1821,0.00641025641025641,0.0075
i0_c8,1.0,0.1818,0.003205128205128205,0.0098
i0_c9,1.0,0.1823,0.00641025641025641,0.0107
i0_c10,1.0,0.1948,0.01282051282051282,0.0109
i0_c11,1.0,0.1776,0.01282051282051282,0.0132
i0_c12,1.0,0.1821,0.003205128205128205,0.0064
i0_c13,1.0,0.1867,0.01282051282051282,0.0086
i0_c14,1.0,0.184,0.0,0.0096
i0_c15,1.0,0.1903,0.01282051282051282,0.013
i0_c16,1.0,0.1907,0.009615384615384616,0.0137
i0_c17,1.0,0.1932,0.00641025641025641,0.0129
i0_c18,1.0,0.1877,0.019230769230769232,0.0086
i0_c19,1.0,0.1909,0.003205128205128205,0.0068
i0_c20,1.0,0.1834,0.009615384615384616,0.0124
i0_c21,1.0,0.175,0.016025641025641024,0.0119
i0_c22,1.0,0.1872,0.00641025641025641,0.0086
i0_c23,1.0,0.1878,0.016025641025641024,0.0117
i0_c24,1.0,0.1716,0.01282051282051282,0.0085
i0_c25,1.0,0.1857,0.016025641025641024,0.0157
i0_c26,1.0,0.1836,0.022435897435897436,0.0151
i0_c27,1.0,0.1886,0.00641025641025641,0.0089
i0_c28,1.0,0.1794,0.01282051282051282,0.0127
i0_c29,1.0,0.1801,0.01282051282051282,0.0106
i0_c30,1.0,0.2013,0.009615384615384616,0.0084
i0_c31,1.0,0.19,0.016025641025641024,0.0091
i0_g,0.0095,0.0097,,
i1_c0,0.035256410256410256,0.0144,0.00641025641025641,0.0124
i1_c1,0.02564102564102564,0.0139,0.00641025641025641,0.0148
i1_c2,0.041666666666666664,0.0161,0.028846153846153848,0.0086
i1_c3,0.041666666666666664,0.0156,0.009615384615384616,0.0091
i1_c4,0.028846153846153848,0.0156,0.009615384615384616,0.0116
i1_c5,0.035256410256410256,0.014,0.00641025641025641,0.0092
i1_c6,0.022435897435897436,0.016,0.019230769230769232,0.0141
i1_c7,0.04487179487179487,0.0142,0.016025641025641024,0.0092
i1_c8,0.038461538461538464,0.0137,0.01282051282051282,0.0109
i1_c9,0.04487179487179487,0.0136,0.009615384615384616,0.0117
i1_c10,0.03205128205128205,0.0129,0.022435897435897436,0.011
i1_c11,0.022435897435897436,0.0145,0.022435897435897436,0.0103
i1_c12,0.04487179487179487,0.0145,0.01282051282051282,0.0099
i1_c13,0.038461538461538464,0.0167,0.02564102564102564,0.016
i1_c14,0.02564102564102564,0.0154,0.003205128205128205,0.0074
i1_c15,0.019230769230769232,0.0161,0.009615384615384616,0.0105
i1_c16,0.016025641025641024,0.0153,0.01282051282051282,0.0099
i1_c17,0.028846153846153848,0.0133,0.016025641025641024,0.0114
i1_c18,0.04487179487179487,0.0135,0.01282051282051282,0.0105
i1_c19,0.04487179487179487,0.0153,0.00641025641025641,0.0061
i1_c20,0.03205128205128205,0.0156,0.019230769230769232,0.0159
i1_c21,0.04807692307692308,0.0172,0.022435897435897436,0.01
i1_c22,0.028846153846153848,0.0176,0.003205128205128205,0.0103
i1_c23,0.038461538461538464,0.0151,0.009615384615384616,0.0117
i1_c24,0.028846153846153848,0.0144,0.00641025641025641,0.009
i1_c25,0.028846153846153848,0.0141,0.009615384615384616,0.012
i1_c26,0.057692307692307696,0.0133,0.009615384615384616,0.01
i1_c27,0.035256410256410256,0.0145,0.00641025641025641,0.0117
i1_c28,0.02564102564102564,0.0151,0.00641025641025641,0.0095
i1_c29,0.019230769230769232,0.0155,0.019230769230769232,0.009
i1_c30,0.028846153846153848,0.0137,0.00641025641025641,0.0081
i1_c31,0.028846153846153848,0.0145,0.01282051282051282,0.0088
i1_g,0.0103,0.0091,,
i2_c0,0.035256410256410256,0.0176,0.009615384615384616,0.0165
i2_c1,0.02564102564102564,0.0181,0.00641025641025641,0.0084
i2_c2,0.05128205128205128,0.0184,0.00641025641025641,0.0085
i2_c3,0.022435897435897436,0.0178,0.009615384615384616,0.009
i2_c4,0.038461538461538464,0.0158,0.016025641025641024,0.0099
i2_c5,0.02564102564102564,0.0179,0.01282051282051282,0.0128
i2_c6,0.028846153846153848,0.018,0.003205128205128205,0.0076
i2_c7,0.05128205128205128,0.0157,0.016025641025641024,0.012
i2_c8,0.028846153846153848,0.0165,0.01282051282051282,0.0146
