,0,1
i0_c0,0.6576,0.3568
i0_c1,0.6504,0.358
i0_g,0.5427,0.3759
i1_c0,0.6356,0.3478
i1_c1,0.6358,0.3456
i1_g,0.5312,0.3649
i2_c0,0.65,0.3514
i2_c1,0.6556,0.3597
i2_g,0.5425,0.3742
i3_c0,0.6396,0.3453
i3_c1,0.6518,0.3605
i3_g,0.5361,0.3676
i4_c0,0.6476,0.3541
i4_c1,0.6478,0.3565
i4_g,0.5372,0.372
