file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.4465,1.0,0.4459,0,c0,0.6973000000000001,0.008011866199581741,0.6250579208796178,0.0064061442587551864,0.9865666666666667,0.008413811396877314
i0_c1.npy,1.0,0.4474,1.0,0.4474,0,c1,0.70295,0.008926132047719942,0.6299710242531585,0.0076646275652659844,0.9843999999999999,0.009833954782622637
i0_g.npy,0.974,0.5318,,,0,g,0.6613916666666667,0.005785212230813639,0.5984653555025324,0.004284141014203138,0.9812,0.004917655267841903
i1_c0.npy,1.0,0.4816,1.0,0.4814,1,c0,0.6813166666666666,0.007569107535825422,0.612701463227807,0.006005420892513363,0.9862333333333333,0.008613490710636554
i1_c1.npy,1.0,0.4848,1.0,0.4862,1,c1,0.68425,0.0073708321556434035,0.6152612421337861,0.006345132108030342,0.9842,0.009868468303980436
i1_g.npy,0.9926,0.5225,,,1,g,0.6659083333333333,0.006757983961376528,0.6009860073367439,0.005151476986863818,0.9877833333333333,0.006343347346279862
i2_c0.npy,1.0,0.4854,1.0,0.4849,2,c0,0.67935,0.006873560455348703,0.6111826693600942,0.005598796812149531,0.9864000000000002,0.008559595005995712
i2_c1.npy,1.0,0.4895,1.0,0.4884,2,c1,0.6803,0.007788666980512988,0.6122692869497653,0.006537821423848004,0.984,0.010051202249814028
i2_g.npy,0.9969,0.5126,,,2,g,0.668825,0.007101921688294411,0.6029295360733237,0.00545176135295313,0.9894,0.006827395794395793
i3_c0.npy,1.0,0.4828,1.0,0.4826,3,c0,0.6797333333333334,0.007429371141325214,0.6115192555640273,0.006094293100722496,0.9861666666666667,0.008680565777771765
i3_c1.npy,1.0,0.486,1.0,0.4867,3,c1,0.6822833333333334,0.008203336042258789,0.6138204667552916,0.007013384625666224,0.9838666666666667,0.010144730432867854
i3_g.npy,0.9981,0.5047,,,3,g,0.6714166666666667,0.0068825665432469514,0.6048829473002423,0.00551051629956624,0.9891333333333335,0.007159298537954385
i4_c0.npy,1.0,0.4802,1.0,0.4808,4,c0,0.6809,0.007455199527846301,0.6123887201180928,0.006026374178937918,0.9862333333333333,0.008559919521947757
i4_c1.npy,1.0,0.4833,1.0,0.4835,4,c1,0.6821166666666666,0.008905319883205864,0.6137188835378563,0.007561436267174307,0.9838,0.010169890199341695
i4_g.npy,0.9991,0.5031,,,4,g,0.6725416666666666,0.007240765191300966,0.6056672955472561,0.005748021295825772,0.9895333333333333,0.00722487985290338
