,0,1
i0_c0,0.3898,0.2198
i0_c1,0.418,0.2418
i0_g,0.3312,0.2405
i1_c0,0.411,0.23
i1_c1,0.4196,0.2497
i1_g,0.3375,0.2466
i2_c0,0.4418,0.2594
i2_c1,0.4362,0.2587
i2_g,0.3608,0.2652
i3_c0,0.4108,0.2306
i3_c1,0.4042,0.2356
i3_g,0.3334,0.2406
i4_c0,0.3938,0.2206
i4_c1,0.4186,0.2469
i4_g,0.3303,0.2423
