,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.8788,0.8078,0.301,0.285
i0_c1,0.8654,0.8004,0.3064,0.3004
i0_g,0.3496,0.3497,,
i1_c0,0.8886,0.8112,0.3164,0.3127
i1_c1,0.8698,0.8035,0.3364,0.3338
i1_g,0.3701,0.3729,,
i2_c0,0.8828,0.8139,0.3074,0.3083
i2_c1,0.8734,0.8113,0.3204,0.3228
i2_g,0.3676,0.3576,,
i3_c0,0.8862,0.8209,0.3376,0.3317
i3_c1,0.8798,0.8132,0.2986,0.2972
i3_g,0.3669,0.3636,,
i4_c0,0.877,0.8118,0.3078,0.2995
i4_c1,0.8774,0.816,0.348,0.3456
i4_g,0.381,0.3787,,
i5_c0,0.8804,0.8015,0.3322,0.3378
i5_c1,0.878,0.8113,0.335,0.3364
i5_g,0.3705,0.3732,,
i6_c0,0.886,0.8099,0.3434,0.3395
i6_c1,0.8748,0.8157,0.3426,0.3297
i6_g,0.3846,0.3903,,
i7_c0,0.8852,0.8155,0.337,0.342
i7_c1,0.8806,0.8138,0.32,0.3136
i7_g,0.377,0.3773,,
i8_c0,0.8936,0.8141,0.3646,0.3559
i8_c1,0.881,0.8107,0.3408,0.3307
i8_g,0.4149,0.4016,,
i9_c0,0.891,0.8142,0.367,0.3494
i9_c1,0.878,0.8163,0.2882,0.2857
i9_g,0.3776,0.3677,,
