,0,1
i0_c0,0.5942,0.3215
i0_c1,0.591,0.3229
i0_g,0.5212,0.3644
i1_c0,0.6004,0.3255
i1_c1,0.5982,0.3173
i1_g,0.5346,0.3683
i2_c0,0.6072,0.322
i2_c1,0.5986,0.318
i2_g,0.5412,0.3685
i3_c0,0.6094,0.322
i3_c1,0.5936,0.3143
i3_g,0.5272,0.3607
i4_c0,0.602,0.3183
i4_c1,0.6122,0.328
i4_g,0.5327,0.3685
