,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i4_c5,0.4528,0.3423,0.2224,0.1882
i4_c6,0.4672,0.3363,0.1888,0.192
i4_c7,0.4512,0.3423,0.2304,0.2135
i4_c8,0.456,0.3425,0.2384,0.222
i4_c9,0.4544,0.3475,0.1744,0.1958
i4_c10,0.4368,0.3445,0.2192,0.224
i4_c11,0.4576,0.348,0.2288,0.2013
i4_c12,0.4272,0.3381,0.2064,0.2186
i4_c13,0.4576,0.3454,0.232,0.1912
i4_c14,0.4192,0.3462,0.1824,0.1884
i4_c15,0.416,0.3424,0.2096,0.1974
i4_g,0.2903,0.2833,,
i5_c0,0.464,0.3427,0.2064,0.209
i5_c1,0.4352,0.3515,0.1952,0.1714
i5_c2,0.4752,0.3547,0.2432,0.2058
i5_c3,0.4272,0.3427,0.2656,0.2561
i5_c4,0.4336,0.346,0.2032,0.1846
i5_c5,0.4272,0.3529,0.2368,0.2044
i5_c6,0.472,0.3451,0.2416,0.2009
i5_c7,0.4528,0.3419,0.1952,0.1731
i5_c8,0.4368,0.3505,0.2112,0.1957
i5_c9,0.4736,0.3575,0.2368,0.2165
i5_c10,0.4528,0.3492,0.2112,0.1858
i5_c11,0.4736,0.3487,0.2512,0.2242
i5_c12,0.4464,0.3524,0.2016,0.2136
i5_c13,0.4528,0.3523,0.1776,0.1781
i5_c14,0.392,0.3545,0.2416,0.2472
i5_c15,0.4384,0.3499,0.2464,0.2091
i5_g,0.3081,0.3066,,
i6_c0,0.4768,0.3545,0.24,0.2047
i6_c1,0.4832,0.3716,0.2368,0.2165
i6_c2,0.4672,0.3641,0.216,0.1982
i6_c3,0.4416,0.3651,0.2208,0.2494
i6_c4,0.4576,0.362,0.192,0.208
i6_c5,0.4512,0.3618,0.192,0.2109
i6_c6,0.4656,0.3626,0.2688,0.234
i6_c7,0.4736,0.3568,0.1968,0.2079
i6_c8,0.488,0.363,0.224,0.2148
i6_c9,0.48,0.3715,0.2848,0.2532
i6_c10,0.4448,0.3616,0.1808,0.179
i6_c11,0.4752,0.364,0.2048,0.2065
i6_c12,0.4544,0.3635,0.1984,0.1847
i6_c13,0.4608,0.3629,0.224,0.1964
i6_c14,0.4192,0.3657,0.176,0.1785
i6_c15,0.4704,0.3641,0.2416,0.2241
i6_g,0.3247,0.3179,,
i7_c0,0.4928,0.3699,0.1968,0.1805
i7_c1,0.464,0.3739,0.1632,0.1869
i7_c2,0.48,0.3781,0.2112,0.2123
i7_c3,0.4448,0.3709,0.2128,0.2272
i7_c4,0.4576,0.3708,0.2288,0.2185
i7_c5,0.4816,0.3629,0.2736,0.245
i7_c6,0.48,0.3633,0.2176,0.1914
i7_c7,0.48,0.3499,0.2176,0.2018
i7_c8,0.4512,0.3697,0.2384,0.2069
i7_c9,0.4992,0.3707,0.216,0.2109
i7_c10,0.4784,0.3616,0.2416,0.2284
i7_c11,0.4416,0.371,0.2064,0.2216
i7_c12,0.4704,0.3665,0.2144,0.2058
i7_c13,0.448,0.367,0.1872,0.1931
i7_c14,0.4704,0.3614,0.2,0.2249
i7_c15,0.4528,0.3733,0.2224,0.2215
i7_g,0.3064,0.2965,,
i8_c0,0.4688,0.3476,0.2064,0.2005
i8_c1,0.4304,0.3505,0.2368,0.2208
i8_c2,0.4608,0.3566,0.2464,0.2296
i8_c3,0.432,0.3542,0.2416,0.222
i8_c4,0.4512,0.351,0.2064,0.2112
i8_c5,0.4576,0.3535,0.2256,0.2039
i8_c6,0.44,0.3491,0.2688,0.2312
i8_c7,0.4528,0.3484,0.2208,0.2052
i8_c8,0.4416,0.3478,0.208,0.2231
i8_c9,0.4672,0.3555,0.2384,0.2186
i8_c10,0.4384,0.3459,0.2176,0.2141
i8_c11,0.4416,0.3476,0.2656,0.2412
i8_c12,0.4544,0.3446,0.232,0.2193
i8_c13,0.448,0.346,0.2256,0.2116
i8_c14,0.4368,0.3386,0.1632,0.2095
i8_c15,0.44,0.3476,0.248,0.2289
i8_g,0.3222,0.3113,,
i9_c0,0.4784,0.3613,0.2448,0.2351
i9_c1,0.4288,0.3617,0.2384,0.2459
i9_c2,0.4592,0.3637,0.2192,0.2196
i9_c3,0.424,0.3656,0.2128,0.206
i9_c4,0.4256,0.3576,0.216,0.2237
i9_c5,0.4432,0.3639,0.1968,0.2119
i9_c6,0.4672,0.3543,0.2336,0.2241
i9_c7,0.4528,0.3568,0.2368,0.2257
i9_c8,0.4448,0.3554,0.2512,0.2328
i9_c9,0.4784,0.3632,0.256,0.2552
i9_c10,0.472,0.3551,0.1888,0.1787
i9_c11,0.4624,0.3615,0.2416,0.2314
i9_c12,0.472,0.3498,0.2656,0.2453
i9_c13,0.4608,0.3537,0.224,0.2198
i9_c14,0.4464,0.3609,0.1936,0.2191
i9_c15,0.4512,0.361,0.2144,0.2202
i9_g,0.3389,0.3297,,
