,train_acc,test_acc
i0_c0,0.8205128205128205,0.3775
i0_c1,0.842948717948718,0.3995
i0_c2,0.8044871794871795,0.39
i0_c3,0.8333333333333334,0.3819
i0_c4,0.8814102564102564,0.3732
i0_c5,0.8108974358974359,0.3993
i0_c6,0.8333333333333334,0.4026
i0_c7,0.7980769230769231,0.3845
i0_c8,0.8461538461538461,0.3847
i0_c9,0.8044871794871795,0.3911
i0_c10,0.8333333333333334,0.384
i0_c11,0.8044871794871795,0.3865
i0_c12,0.8301282051282052,0.3825
i0_c13,0.8717948717948718,0.3949
i0_c14,0.8237179487179487,0.3771
i0_c15,0.8141025641025641,0.3771
i0_c16,0.8269230769230769,0.3962
i0_c17,0.7852564102564102,0.3827
i0_c18,0.8108974358974359,0.4066
i0_c19,0.8108974358974359,0.3737
i0_c20,0.8621794871794872,0.3818
i0_c21,0.8685897435897436,0.3675
i0_c22,0.8269230769230769,0.3879
i0_c23,0.842948717948718,0.4003
i0_c24,0.8301282051282052,0.3871
i0_c25,0.8044871794871795,0.3924
i0_c26,0.8397435897435898,0.3846
i0_c27,0.8301282051282052,0.373
i0_c28,0.8173076923076923,0.3687
i0_c29,0.8012820512820513,0.4057
i0_c30,0.8044871794871795,0.395
i0_c31,0.8333333333333334,0.3916
i0_g,0.5844,0.5538
i1_c0,0.8461538461538461,0.4245
i1_c1,0.8782051282051282,0.4321
i1_c2,0.8397435897435898,0.4282
i1_c3,0.8717948717948718,0.428
i1_c4,0.9006410256410257,0.4209
i1_c5,0.8461538461538461,0.4462
i1_c6,0.842948717948718,0.4459
i1_c7,0.8717948717948718,0.4381
i1_c8,0.8493589743589743,0.4079
i1_c9,0.8589743589743589,0.4316
i1_c10,0.8685897435897436,0.4428
i1_c11,0.8461538461538461,0.415
i1_c12,0.842948717948718,0.4259
i1_c13,0.8814102564102564,0.4249
i1_c14,0.875,0.4361
i1_c15,0.8397435897435898,0.413
i1_c16,0.8237179487179487,0.4307
i1_c17,0.8076923076923077,0.4176
i1_c18,0.8269230769230769,0.4189
i1_c19,0.8717948717948718,0.4199
i1_c20,0.8557692307692307,0.4208
i1_c21,0.8589743589743589,0.4206
i1_c22,0.8397435897435898,0.4401
i1_c23,0.8814102564102564,0.445
i1_c24,0.8141025641025641,0.4486
i1_c25,0.8333333333333334,0.4268
i1_c26,0.875,0.4245
i1_c27,0.8685897435897436,0.4289
i1_c28,0.8397435897435898,0.4063
i1_c29,0.8846153846153846,0.442
i1_c30,0.8461538461538461,0.4374
i1_c31,0.8814102564102564,0.4327
i1_g,0.627,0.5935
i2_c0,0.8525641025641025,0.4415
i2_c1,0.9006410256410257,0.4634
i2_c2,0.8942307692307693,0.453
i2_c3,0.8910256410256411,0.4589
i2_c4,0.8974358974358975,0.4332
i2_c5,0.8653846153846154,0.451
i2_c6,0.8525641025641025,0.4578
i2_c7,0.8782051282051282,0.4571
i2_c8,0.8846153846153846,0.4449
i2_c9,0.875,0.4592
i2_c10,0.8685897435897436,0.4447
i2_c11,0.8557692307692307,0.4544
i2_c12,0.875,0.4557
i2_c13,0.907051282051282,0.4317
i2_c14,0.875,0.4598
i2_c15,0.8461538461538461,0.4535
i2_c16,0.8782051282051282,0.4644
i2_c17,0.8621794871794872,0.4596
i2_c18,0.8557692307692307,0.4518
i2_c19,0.8653846153846154,0.437
i2_c20,0.9038461538461539,0.4506
i2_c21,0.9006410256410257,0.4422
i2_c22,0.8685897435897436,0.4632
i2_c23,0.8846153846153846,0.4666
i2_c24,0.8717948717948718,0.4623
i2_c25,0.8621794871794872,0.4447
i2_c26,0.8717948717948718,0.4334
i2_c27,0.8782051282051282,0.4441
i2_c28,0.875,0.453
i2_c29,0.875,0.4611
i2_c30,0.8525641025641025,0.4524
i2_c31,0.842948717948718,0.4417
i2_g,0.6532,0.6133
i3_c0,0.8717948717948718,0.4623
i3_c1,0.8814102564102564,0.473
i3_c2,0.8814102564102564,0.4718
i3_c3,0.8878205128205128,0.4777
i3_c4,0.9198717948717948,0.4603
i3_c5,0.9038461538461539,0.4613
i3_c6,0.8461538461538461,0.4712
i3_c7,0.8814102564102564,0.484
i3_c8,0.9038461538461539,0.4635
i3_c9,0.9134615384615384,0.4671
