,0,1
i0_c0,1.0,0.4447
i0_c1,1.0,0.4462
i0_g,0.978,0.5302
i1_c0,1.0,0.4477
i1_c1,1.0,0.4464
i1_g,0.9784,0.5308
i2_c0,1.0,0.4441
i2_c1,1.0,0.4477
i2_g,0.9776,0.5309
i3_c0,1.0,0.4468
i3_c1,1.0,0.4467
i3_g,0.9785,0.5287
i4_c0,1.0,0.4453
i4_c1,1.0,0.4473
i4_g,0.9775,0.5307
