,0,1
i0_c0,0.1896,0.1037
i0_c1,0.1946,0.1046
i0_g,0.225,0.1623
i1_c0,0.1998,0.1009
i1_c1,0.195,0.1074
i1_g,0.2256,0.1612
i2_c0,0.1988,0.1012
i2_c1,0.201,0.1061
i2_g,0.2325,0.1549
i3_c0,0.2226,0.1107
i3_c1,0.2094,0.1068
i3_g,0.2346,0.166
i4_c0,0.1926,0.1023
i4_c1,0.2018,0.0959
i4_g,0.2271,0.1557
