,train_acc,test_acc
i0_c0,0.5897435897435898,0.3277
i0_c1,0.5961538461538461,0.3095
i0_c2,0.5544871794871795,0.3087
i0_c3,0.5897435897435898,0.3227
i0_c4,0.6506410256410257,0.3249
i0_c5,0.6121794871794872,0.3401
i0_c6,0.5576923076923077,0.2905
i0_c7,0.5576923076923077,0.3101
i0_c8,0.5641025641025641,0.3203
i0_c9,0.5448717948717948,0.3187
i0_c10,0.5993589743589743,0.3269
i0_c11,0.5641025641025641,0.3172
i0_c12,0.5961538461538461,0.2993
i0_c13,0.6538461538461539,0.32
i0_c14,0.6153846153846154,0.302
i0_c15,0.5576923076923077,0.288
i0_c16,0.6025641025641025,0.3379
i0_c17,0.5769230769230769,0.3235
i0_c18,0.5897435897435898,0.3141
i0_c19,0.5801282051282052,0.282
i0_c20,0.6057692307692307,0.3377
i0_c21,0.5897435897435898,0.2964
i0_c22,0.5769230769230769,0.324
i0_c23,0.6121794871794872,0.3174
i0_c24,0.5352564102564102,0.3161
i0_c25,0.532051282051282,0.2791
i0_c26,0.5993589743589743,0.311
i0_c27,0.5897435897435898,0.3219
i0_c28,0.5705128205128205,0.3179
i0_c29,0.5705128205128205,0.3306
i0_c30,0.5608974358974359,0.3103
i0_c31,0.5833333333333334,0.2948
i0_g,0.5353,0.5084
i1_c0,0.5897435897435898,0.345
i1_c1,0.6089743589743589,0.3629
i1_c2,0.5993589743589743,0.3672
i1_c3,0.6089743589743589,0.3454
i1_c4,0.6538461538461539,0.3344
i1_c5,0.5641025641025641,0.3481
i1_c6,0.5993589743589743,0.3458
i1_c7,0.6089743589743589,0.3342
i1_c8,0.5993589743589743,0.3572
i1_c9,0.5897435897435898,0.3599
i1_c10,0.5737179487179487,0.3594
i1_c11,0.5576923076923077,0.3468
i1_c12,0.5833333333333334,0.3278
i1_c13,0.6378205128205128,0.3503
i1_c14,0.6538461538461539,0.338
i1_c15,0.5769230769230769,0.3378
i1_c16,0.5673076923076923,0.3481
i1_c17,0.592948717948718,0.3271
i1_c18,0.6089743589743589,0.3476
i1_c19,0.6506410256410257,0.3737
i1_c20,0.6314102564102564,0.3526
i1_c21,0.6474358974358975,0.3224
i1_c22,0.5961538461538461,0.3521
i1_c23,0.5897435897435898,0.3484
i1_c24,0.625,0.3617
i1_c25,0.5544871794871795,0.3364
i1_c26,0.625,0.3354
i1_c27,0.6217948717948718,0.3377
i1_c28,0.6153846153846154,0.356
i1_c29,0.6025641025641025,0.3707
i1_c30,0.5769230769230769,0.3407
i1_c31,0.6121794871794872,0.3363
i1_g,0.5847,0.5421
i2_c0,0.6217948717948718,0.3796
i2_c1,0.5993589743589743,0.3724
i2_c2,0.6698717948717948,0.3877
i2_c3,0.6282051282051282,0.376
i2_c4,0.657051282051282,0.3563
i2_c5,0.6474358974358975,0.3706
i2_c6,0.5961538461538461,0.3609
i2_c7,0.6378205128205128,0.3796
i2_c8,0.657051282051282,0.3794
i2_c9,0.657051282051282,0.3727
i2_c10,0.5897435897435898,0.3617
i2_c11,0.5737179487179487,0.3687
i2_c12,0.6602564102564102,0.3697
i2_c13,0.6666666666666666,0.3554
i2_c14,0.6474358974358975,0.3933
i2_c15,0.5705128205128205,0.3619
i2_c16,0.6121794871794872,0.3723
i2_c17,0.5801282051282052,0.3766
i2_c18,0.6314102564102564,0.3728
