,0,1
i0_c0,0.8084,0.4276
i0_c1,0.8204,0.4299
i0_g,0.7018,0.4672
i1_c0,0.811,0.424
i1_c1,0.815,0.4264
i1_g,0.702,0.4628
i2_c0,0.8108,0.4247
i2_c1,0.8282,0.4247
i2_g,0.7052,0.4661
i3_c0,0.8138,0.4283
i3_c1,0.825,0.4257
i3_g,0.7029,0.4653
i4_c0,0.8104,0.4205
i4_c1,0.8208,0.4299
i4_g,0.704,0.4661
