,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,1.0,0.2648,0.0096,0.0103,0,c0,0.49746666666666667,0.00590442395346253,0.4956146127068233,0.00849289823208585,0.3674666666666666,0.14846317912383378
i0_c1.npy,1.0,0.245,0.0048,0.005,0,c1,0.5112,0.009938477415244918,0.5168629824126106,0.013403235697499665,0.4288,0.1664205115563183
i0_c2.npy,1.0,0.2438,0.0128,0.0157,0,c2,0.49839999999999995,0.01566992873840424,0.4995457341937603,0.02233843191404604,0.34400000000000003,0.11022207885295336
i0_c3.npy,1.0,0.2545,0.0144,0.0098,0,c3,0.5057333333333334,0.004605310943778793,0.5064432282995277,0.0055614408334832615,0.5266666666666667,0.14014823897890724
i0_c4.npy,1.0,0.2581,0.0144,0.0096,0,c4,0.5032,0.0125984125984189,0.5095713685397217,0.020000064079340067,0.39066666666666666,0.1308398851862671
i0_c5.npy,1.0,0.2483,0.0096,0.0079,0,c5,0.49346666666666666,0.004416132043114441,0.48406152447032474,0.01407476902170508,0.2333333333333333,0.07269834172035074
i0_c6.npy,1.0,0.2399,0.0112,0.0118,0,c6,0.5057333333333333,0.006390270382038262,0.5073549792989375,0.009110967950649848,0.40080000000000005,0.13163748199759318
i0_c7.npy,1.0,0.254,0.0016,0.0072,0,c7,0.5016,0.00943186089804128,0.5046334486691386,0.03259700913894758,0.1698666666666667,0.10423528939642061
i0_c8.npy,1.0,0.2678,0.0128,0.0116,0,c8,0.5122666666666666,0.0031212533095252215,0.5259545055892886,0.01204667184788747,0.30906666666666666,0.16157469548856412
i0_c9.npy,1.0,0.253,0.0032,0.0108,0,c9,0.49546666666666667,0.007399699693606194,0.4908861590376441,0.020323428766187795,0.24293333333333333,0.07869558790399594
i0_c10.npy,1.0,0.2485,0.0144,0.0106,0,c10,0.5045333333333334,0.007556601234829207,0.512385699544084,0.02126554999568957,0.2144,0.10414349075514354
i0_c11.npy,1.0,0.253,0.0064,0.0102,0,c11,0.5105333333333333,0.008877437067582556,0.5421256972655422,0.03596604301239693,0.25173333333333336,0.1436638050759094
i0_c12.npy,1.0,0.2402,0.008,0.0093,0,c12,0.5010666666666667,0.008075202095854241,0.5024390373476552,0.011593214991717648,0.3293333333333333,0.1488126637383018
i0_c13.npy,1.0,0.2496,0.0096,0.0095,0,c13,0.4949333333333333,0.006051629716218785,0.48937049358289536,0.009712877679949916,0.29973333333333335,0.12337534419630022
i0_c14.npy,1.0,0.2507,0.0224,0.017,0,c14,0.5065333333333334,0.007056596598612934,0.5179839873629826,0.017643017692427036,0.28213333333333335,0.12433989258837602
i0_c15.npy,1.0,0.268,0.0192,0.0093,0,c15,0.5072,0.00902736580256574,0.507458307037706,0.010117063845144733,0.3962666666666667,0.11741088346297184
i0_g.npy,0.0102,0.0106,,,0,g,0.501475,0.001700918869317406,0.5015938215386776,0.002353196723838983,0.4144833333333333,0.13654811626513033
i1_c0.npy,0.0112,0.0111,0.0048,0.0065,1,c0,0.4954666666666667,0.008462203548065296,0.4967155359549514,0.008814162918665751,0.4101333333333333,0.1276784850926559
i1_c1.npy,0.0064,0.0112,0.0064,0.0095,1,c1,0.48546666666666666,0.012517010647736766,0.4855466972617446,0.012554722521833402,0.3928,0.14875339772029858
i1_c2.npy,0.0096,0.0107,0.0112,0.0084,1,c2,0.5172,0.010888526071052968,0.5194618184590777,0.011283978499956203,0.5232,0.12439249709421117
i1_c3.npy,0.0144,0.011,0.0112,0.0101,1,c3,0.49826666666666664,0.01199481369407443,0.49597000055849266,0.016742090194445735,0.2824,0.07368545763355662
i1_c4.npy,0.0112,0.0109,0.0192,0.0097,1,c4,0.5046666666666666,0.011156263811071423,0.5039335463527614,0.01903875308058215,0.26826666666666665,0.18388556828153269
i1_c5.npy,0.008,0.0111,0.0144,0.0085,1,c5,0.5213333333333333,0.011817877229952195,0.5213881025012121,0.011969515240096764,0.5943999999999999,0.13849245466811538
i1_c6.npy,0.0128,0.0115,0.0192,0.0099,1,c6,0.48360000000000003,0.006412487816752554,0.47767261412653933,0.011289491498184295,0.39093333333333335,0.1489423452958299
i1_c7.npy,0.0112,0.0106,0.0032,0.0065,1,c7,0.49453333333333327,0.005068420748999507,0.48944347853701137,0.009431987348233794,0.30906666666666666,0.10645078153254156
i1_c8.npy,0.0096,0.0114,0.0096,0.0098,1,c8,0.48879999999999996,0.011275933072995209,0.4866248669838051,0.013994436215796172,0.4277333333333333,0.10965027233081649
i1_c9.npy,0.0048,0.0107,0.0144,0.0092,1,c9,0.5017333333333334,0.007720679302295165,0.5025171714366659,0.010522425461947493,0.3882666666666667,0.129862012236921
i1_c10.npy,0.0048,0.0107,0.0144,0.0087,1,c10,0.49666666666666665,0.008484233743964304,0.49308617228675483,0.013522240145379557,0.35680000000000006,0.10709248339636168
i1_c11.npy,0.0128,0.0114,0.008,0.0123,1,c11,0.49560000000000004,0.007571877794400359,0.48995753585742924,0.016881789027682375,0.25306666666666666,0.10600494747363864
i1_c12.npy,0.016,0.0109,0.0128,0.0101,1,c12,0.5061333333333334,0.010386315783546898,0.5084828508469469,0.015310359519106545,0.35813333333333336,0.11404763137488748
