,0,1
i0_c0,0.3288,0.1525
i0_c1,0.4128,0.1824
i0_c2,0.3704,0.1644
i0_c3,0.3572,0.1667
i0_g,0.2144,0.1709
i1_c0,0.336,0.1531
i1_c1,0.3812,0.1724
i1_c2,0.376,0.1693
i1_c3,0.3484,0.1678
i1_g,0.2138,0.1667
i2_c0,0.3392,0.1515
i2_c1,0.386,0.1727
i2_c2,0.37,0.1702
i2_c3,0.3516,0.1719
i2_g,0.2126,0.1686
i3_c0,0.34,0.1515
i3_c1,0.3764,0.1652
i3_c2,0.3772,0.1709
i3_c3,0.3544,0.1659
i3_g,0.2112,0.167
i4_c0,0.3308,0.1532
i4_c1,0.3644,0.1696
i4_c2,0.362,0.163
i4_c3,0.336,0.1544
i4_g,0.205,0.1609
