,train_acc,test_acc
i0_c0,0.6858974358974359,0.3992
i0_c1,0.7339743589743589,0.4203
i0_c2,0.6794871794871795,0.3993
i0_c3,0.6826923076923077,0.4021
i0_c4,0.7211538461538461,0.3996
i0_c5,0.6955128205128205,0.4167
i0_c6,0.6891025641025641,0.4085
i0_c7,0.6955128205128205,0.4023
i0_c8,0.717948717948718,0.4062
i0_c9,0.717948717948718,0.3908
i0_c10,0.6891025641025641,0.3989
i0_c11,0.6987179487179487,0.4093
i0_c12,0.7051282051282052,0.41
i0_c13,0.7628205128205128,0.402
i0_c14,0.7467948717948718,0.4071
i0_c15,0.657051282051282,0.3969
i0_c16,0.6955128205128205,0.4126
i0_c17,0.6891025641025641,0.3987
i0_c18,0.6955128205128205,0.407
i0_c19,0.7019230769230769,0.3974
i0_c20,0.7211538461538461,0.4026
i0_c21,0.7275641025641025,0.3788
i0_c22,0.6826923076923077,0.4187
i0_c23,0.6987179487179487,0.419
i0_c24,0.6538461538461539,0.4016
i0_c25,0.6923076923076923,0.3997
i0_c26,0.6987179487179487,0.3988
i0_c27,0.7147435897435898,0.3976
i0_c28,0.7083333333333334,0.4037
i0_c29,0.6730769230769231,0.4244
i0_c30,0.6762820512820513,0.4052
i0_c31,0.6762820512820513,0.4081
i0_g,0.4972,0.4747
i1_c0,0.7019230769230769,0.4318
i1_c1,0.7371794871794872,0.4542
i1_c2,0.7083333333333334,0.4468
i1_c3,0.7051282051282052,0.441
i1_c4,0.7564102564102564,0.431
i1_c5,0.7403846153846154,0.4513
i1_c6,0.7115384615384616,0.4405
i1_c7,0.7243589743589743,0.4434
i1_c8,0.7275641025641025,0.4395
i1_c9,0.7371794871794872,0.4236
i1_c10,0.7307692307692307,0.4378
i1_c11,0.7019230769230769,0.4354
i1_c12,0.7275641025641025,0.4446
i1_c13,0.7756410256410257,0.435
i1_c14,0.7724358974358975,0.4459
i1_c15,0.6858974358974359,0.4379
i1_c16,0.7275641025641025,0.4517
i1_c17,0.7019230769230769,0.4358
i1_c18,0.7243589743589743,0.4399
i1_c19,0.7403846153846154,0.4335
i1_c20,0.75,0.435
i1_c21,0.7628205128205128,0.4177
i1_c22,0.7115384615384616,0.4545
i1_c23,0.7371794871794872,0.4498
i1_c24,0.6987179487179487,0.4345
i1_c25,0.7019230769230769,0.4485
i1_c26,0.75,0.4436
i1_c27,0.7403846153846154,0.4312
i1_c28,0.7115384615384616,0.4395
i1_c29,0.7211538461538461,0.4606
i1_c30,0.6987179487179487,0.4417
i1_c31,0.7147435897435898,0.4435
i1_g,0.5323,0.5014
i2_c0,0.7371794871794872,0.4535
i2_c1,0.7564102564102564,0.4743
i2_c2,0.717948717948718,0.4683
i2_c3,0.7243589743589743,0.4588
i2_c4,0.7724358974358975,0.4527
