,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9967948717948718,0.4399,0.25,0.1924
i0_c1,1.0,0.4536,0.22115384615384615,0.1896
i0_c2,1.0,0.4503,0.16346153846153846,0.1583
i0_c3,1.0,0.4477,0.22756410256410256,0.2121
i0_c4,1.0,0.4181,0.266025641025641,0.1803
i0_c5,1.0,0.4638,0.22115384615384615,0.1799
i0_c6,1.0,0.4654,0.15064102564102563,0.1656
i0_c7,1.0,0.4458,0.1955128205128205,0.1924
i0_c8,1.0,0.4404,0.21794871794871795,0.1895
i0_c9,1.0,0.4539,0.20833333333333334,0.1753
i0_c10,0.9967948717948718,0.4496,0.22115384615384615,0.2225
i0_c11,1.0,0.4514,0.21153846153846154,0.1732
i0_c12,1.0,0.4319,0.21153846153846154,0.1904
i0_c13,1.0,0.4228,0.23397435897435898,0.1841
i0_c14,0.9967948717948718,0.4632,0.22115384615384615,0.1873
i0_c15,0.9967948717948718,0.4471,0.2403846153846154,0.1892
i0_c16,1.0,0.4411,0.21794871794871795,0.1969
i0_c17,1.0,0.4434,0.1987179487179487,0.1957
i0_c18,1.0,0.4497,0.23076923076923078,0.1893
i0_c19,1.0,0.4296,0.1955128205128205,0.1838
i0_c20,1.0,0.438,0.25,0.1911
i0_c21,0.9967948717948718,0.4225,0.18269230769230768,0.1711
i0_c22,1.0,0.4422,0.21474358974358973,0.1995
i0_c23,1.0,0.4617,0.21794871794871795,0.1805
i0_c24,1.0,0.4463,0.1987179487179487,0.1963
i0_c25,1.0,0.4271,0.23397435897435898,0.2054
i0_c26,1.0,0.4233,0.2532051282051282,0.2148
i0_c27,1.0,0.4441,0.20833333333333334,0.1779
i0_c28,1.0,0.4354,0.22435897435897437,0.2043
i0_c29,1.0,0.4555,0.16346153846153846,0.1758
i0_c30,0.9967948717948718,0.4806,0.1794871794871795,0.1735
i0_c31,0.9967948717948718,0.431,0.21474358974358973,0.1931
i0_g,0.3704,0.3686,,
i1_c0,1.0,0.4677,0.22435897435897437,0.2057
i1_c1,1.0,0.4721,0.23397435897435898,0.2175
i1_c2,1.0,0.4699,0.2916666666666667,0.2311
i1_c3,1.0,0.4735,0.21153846153846154,0.1981
i1_c4,1.0,0.4507,0.26282051282051283,0.1806
i1_c5,1.0,0.4813,0.23076923076923078,0.2087
i1_c6,1.0,0.4912,0.20512820512820512,0.2077
i1_c7,1.0,0.4772,0.1891025641025641,0.1866
i1_c8,1.0,0.4662,0.2724358974358974,0.2359
i1_c9,1.0,0.476,0.1987179487179487,0.1938
i1_c10,0.9967948717948718,0.4775,0.23717948717948717,0.2015
i1_c11,1.0,0.4702,0.2692307692307692,0.2132
i1_c12,1.0,0.4585,0.2403846153846154,0.2051
i1_c13,1.0,0.468,0.15705128205128205,0.1791
i1_c14,1.0,0.4839,0.23397435897435898,0.2037
i1_c15,1.0,0.4718,0.2532051282051282,0.2238
i1_c16,1.0,0.4658,0.20833333333333334,0.1917
i1_c17,1.0,0.4614,0.32051282051282054,0.2482
i1_c18,1.0,0.4636,0.23397435897435898,0.1978
i1_c19,1.0,0.464,0.20192307692307693,0.1966
i1_c20,1.0,0.4704,0.25961538461538464,0.1947
i1_c21,1.0,0.4506,0.27564102564102566,0.2334
i1_c22,1.0,0.4698,0.21474358974358973,0.1774
i1_c23,1.0,0.4946,0.2692307692307692,0.2156
i1_c24,1.0,0.4728,0.23717948717948717,0.1864
