,0,1
i0_c0,0.9998,0.4267
i0_c1,0.9998,0.4282
i0_g,0.964,0.5111
i1_c0,1.0,0.4289
i1_c1,1.0,0.4269
i1_g,0.9638,0.511
i2_c0,1.0,0.4296
i2_c1,1.0,0.4308
i2_g,0.9686,0.5122
i3_c0,1.0,0.428
i3_c1,1.0,0.4239
i3_g,0.9613,0.5059
i4_c0,1.0,0.4278
i4_c1,1.0,0.4269
i4_g,0.9643,0.5097
