file_name,train_acc,test_acc,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9268,0.4607,0,c0,0.7329333333333333,0.008136269961652511,0.664690174904211,0.0074079977836312835,0.9404666666666666,0.00821272725036508
i0_c1.npy,0.933,0.4654,0,c1,0.7336166666666667,0.006471325641285216,0.6671477369528221,0.005524226221833396,0.9326,0.00826881692464727
i0_g.npy,0.8355,0.5245,0,g,0.6630416666666666,0.007678889712857096,0.6231226345331059,0.006626386198898528,0.8254833333333332,0.014120365513053216
i1_c0.npy,0.9738,0.5049,1,c0,0.6811166666666667,0.0049055807222205886,0.6138355140067288,0.0037471631383958906,0.9767999999999999,0.005356615847093513
i1_c1.npy,0.9732,0.5052,1,c1,0.6834166666666667,0.006087532797082567,0.6163525814370954,0.004954351938257167,0.9719333333333333,0.006707872654989491
i1_g.npy,0.92,0.5375,1,g,0.6512833333333333,0.0046020526821070685,0.5963670136388902,0.003578988669591922,0.9364333333333333,0.0072704118789026296
i2_c0.npy,0.9818,0.512,2,c0,0.67135,0.005395600059307587,0.605816549620987,0.004247512702857985,0.9813000000000001,0.006662081756728391
i2_c1.npy,0.982,0.5138,2,c1,0.67165,0.006649498727974429,0.6065152031204596,0.005267273069335095,0.9778333333333333,0.007062026778639568
i2_g.npy,0.9461,0.537,2,g,0.6525833333333333,0.00522610966419784,0.5947274845263618,0.004168281989634572,0.9583166666666667,0.006470037781102111
i3_c0.npy,0.9888,0.5113,3,c0,0.6715666666666668,0.005919365581621827,0.6055928086372857,0.004798838896524636,0.9843666666666667,0.006116008138937964
i3_c1.npy,0.9868,0.5125,3,c1,0.66935,0.0071055729302193825,0.6045492452619988,0.005913035135721576,0.9799333333333333,0.007704255678231058
i3_g.npy,0.9635,0.5257,3,g,0.6558,0.0056879990623534184,0.5959779870836318,0.0045831839822368286,0.9678833333333334,0.00622131193738283
i4_c0.npy,0.9924,0.511,4,c0,0.6691999999999999,0.005865719620529663,0.6038739962263526,0.004764051707901224,0.9840666666666666,0.006459790158270532
i4_c1.npy,0.9906,0.5079,4,c1,0.67055,0.007791608734187494,0.6053826975499138,0.006353024295525286,0.9804666666666667,0.007997221739801604
i4_g.npy,0.973,0.5169,4,g,0.6591916666666666,0.0063506834715293115,0.5978292491055258,0.005006166253672496,0.9732833333333333,0.006988899929332372
