file_name,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.8778,0.8036,0.1478,0.1515,0,c0,0.502,0.0004509249752822808,0.5063028337542218,0.0016442170138693379,0.1634,0.010803703068855601
i0_c1.npy,0.8676,0.8113,0.159,0.1465,0,c1,0.5065666666666667,0.0012970050972229078,0.5203947918691793,0.004412112755530518,0.16923333333333332,0.009782580890996448
i0_g.npy,0.1693,0.1597,,,0,g,0.5054500000000001,0.00040620192023179427,0.5154695457153065,0.0017313512499930839,0.18258333333333332,0.009027811965747229
i1_c0.npy,0.9026,0.8164,0.1674,0.1693,1,c0,0.4963333333333333,0.000703957069398099,0.4897487992672594,0.0023022671671083165,0.17703333333333335,0.00925088584346866
i1_c1.npy,0.8914,0.8175,0.1546,0.1558,1,c1,0.5019833333333333,0.00013437096247162768,0.5061465970998104,0.0006271326232726369,0.164,0.0069780608576690785
i1_g.npy,0.1772,0.1745,,,1,g,0.5017916666666667,0.00038124430778992314,0.5048690828206945,0.0009967170528460453,0.18595000000000003,0.007192530848039505
i2_c0.npy,0.9004,0.8157,0.1254,0.1257,2,c0,0.5014833333333334,0.0005639641438563093,0.5057102377456132,0.0023984361408061175,0.13670000000000002,0.013153326575433295
i2_c1.npy,0.8918,0.8244,0.186,0.1837,2,c1,0.4987333333333333,0.0013670731102940028,0.49664866640960553,0.0033753256198478724,0.19816666666666669,0.01177251979069147
i2_g.npy,0.1631,0.1634,,,2,g,0.5010333333333333,0.0009190877119308185,0.5028258117675407,0.0023522674095977124,0.17475,0.012229711089528372
i3_c0.npy,0.9042,0.8222,0.1356,0.14,3,c0,0.4997833333333333,0.0009770988804733193,0.4994051379396331,0.003034419037901315,0.1492,0.015285723186468257
i3_c1.npy,0.888,0.8158,0.1646,0.1606,3,c1,0.5036666666666667,0.00034960294939006143,0.5106687524818284,0.0016170085771585539,0.1773,0.012907749610214778
i3_g.npy,0.1534,0.1514,,,3,g,0.5016166666666666,0.0007318166133366686,0.5048173087995381,0.0017263143921211034,0.1665,0.014912410938543771
i4_c0.npy,0.9042,0.8319,0.162,0.1517,4,c0,0.5070833333333333,0.00041399141161246937,0.5211626528775369,0.0014096245724852191,0.17506666666666662,0.013348990806632372
i4_c1.npy,0.8946,0.8254,0.1684,0.1707,4,c1,0.49861666666666665,0.0014427019404190402,0.4962914489423647,0.0035891411358992343,0.1791,0.011280514172678483
i4_g.npy,0.1653,0.1618,,,4,g,0.50155,0.00010801234497350385,0.5044705595942527,0.0005946041798385722,0.17658333333333334,0.012736354353668954
i5_c0.npy,0.902,0.8188,0.1782,0.1724,5,c0,0.50415,0.0004958158260214594,0.511416691554353,0.0012288412431641824,0.1858,0.0061351446600711795
i5_c1.npy,0.8944,0.828,0.127,0.1323,5,c1,0.4978833333333334,0.0013557490754396839,0.4926990520128645,0.0038430848629491562,0.1379,0.009559463025365665
i5_g.npy,0.1491,0.1483,,,5,g,0.5009666666666667,0.0003077697552103303,0.5030260137780217,0.0007267718264778572,0.15848333333333334,0.009538591207417494
i6_c0.npy,0.9058,0.8215,0.1474,0.1446,6,c0,0.4999,0.0003162277660168558,0.49966298703171974,0.0009231082590617295,0.16269999999999998,0.01416274455511125
i6_c1.npy,0.8936,0.8206,0.1506,0.1451,6,c1,0.5030166666666666,0.0007243771270700273,0.5097218907866226,0.0025534046738236297,0.1601,0.009422490824263684
i6_g.npy,0.1491,0.1455,,,6,g,0.5012583333333333,0.0003587207208338679,0.5039897851777687,0.0011188288622381271,0.15971666666666667,0.010662772726745241
i7_c0.npy,0.9046,0.8215,0.1842,0.176,7,c0,0.5070999999999999,0.0008563488385776847,0.518606177597676,0.0013298634814939473,0.1973,0.010776363022838461
i7_c1.npy,0.8932,0.8212,0.1336,0.1355,7,c1,0.501,0.000663324958071046,0.5033046830076305,0.0019504697582843063,0.14713333333333337,0.0133804168677794
i7_g.npy,0.1557,0.1546,,,7,g,0.5014916666666668,0.001127096811379651,0.5042349431257865,0.0029134357777225524,0.16980000000000003,0.012563173696695169
i8_c0.npy,0.908,0.8175,0.1408,0.1505,8,c0,0.4979833333333334,0.0005489889697333531,0.4932296773134663,0.002018725702125413,0.14903333333333335,0.010034883601162944
i8_c1.npy,0.9044,0.8283,0.1678,0.1669,8,c1,0.49863333333333326,0.0017211107524567537,0.49637712529991346,0.004233401160701865,0.1804,0.009840731680114033
i8_g.npy,0.1607,0.1593,,,8,g,0.500175,0.00039869579046349925,0.5005741681226555,0.0011151457018548697,0.1675333333333333,0.009230685540931156
i9_c0.npy,0.9,0.8193,0.1512,0.1482,9,c0,0.5003333333333333,0.0005878397362849615,0.5008949497687095,0.0015416661853791677,0.1643,0.013601347972413129
i9_c1.npy,0.8992,0.8196,0.1696,0.1757,9,c1,0.4986833333333333,0.0003387066905483614,0.4963677989736725,0.0009526259520522015,0.1812666666666667,0.009191783770786211
i9_g.npy,0.1624,0.1645,,,9,g,0.49905,9.574271077562326e-05,0.4972835737401664,0.0001657071018676673,0.17355,0.007935101343608244
