,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9472,0.5737,0.1888,0.1861,0,c0,0.5012,0.0012858201014657239,0.503053373581717,0.003149269553894949,0.1970666666666667,0.009706813185707354
i0_c1.npy,0.96,0.5683,0.1568,0.1627,0,c1,0.5064000000000001,0.002116601048851684,0.5202769289883097,0.007448299620867729,0.16746666666666665,0.009977753031397177
i0_c2.npy,0.9664,0.5614,0.1664,0.1522,0,c2,0.49413333333333337,0.0023851391759997617,0.4842484435655167,0.005708097001202067,0.17866666666666667,0.008747317048990252
i0_c3.npy,0.9408,0.5706,0.1376,0.1413,0,c3,0.4988000000000001,0.0008944271909999002,0.49609744386268173,0.0027342760597283185,0.15066666666666664,0.013142636299041718
i0_c4.npy,0.9584,0.5729,0.1184,0.1577,0,c4,0.47880000000000006,0.004019950248448353,0.4288851491553057,0.005467748187788996,0.12666666666666668,0.012407882799073965
i0_c5.npy,0.9648,0.5678,0.1344,0.1471,0,c5,0.4996,0.0034486712417006854,0.4997735094364583,0.009149461802573648,0.1522666666666667,0.018017275660382786
i0_c6.npy,0.9696,0.5482,0.1728,0.1822,0,c6,0.5010666666666667,0.0015776212754932402,0.5032114800500153,0.004179537560785689,0.17946666666666666,0.008783823515733653
i0_c7.npy,0.96,0.5733,0.12,0.1169,0,c7,0.5014666666666667,0.003112698007980997,0.5065330993074543,0.011501835674948424,0.13333333333333333,0.008398941732279265
i0_c8.npy,0.9408,0.5679,0.2032,0.195,0,c8,0.49639999999999995,0.003089768060335066,0.49175382356694924,0.00682304189644267,0.21066666666666664,0.00707546621942485
i0_c9.npy,0.9472,0.5526,0.128,0.1326,0,c9,0.4929333333333333,0.0034692298216687035,0.47603597591289026,0.010891750587715876,0.1456,0.021226398658274564
i0_c10.npy,0.9792,0.5332,0.104,0.1082,0,c10,0.4950666666666667,0.0011699952516522809,0.4794873059721126,0.003796357824741484,0.11520000000000001,0.011901820589024743
i0_c11.npy,0.9504,0.58,0.1616,0.146,0,c11,0.5152,0.00299332590941914,0.5484268259637385,0.00858769017332122,0.17253333333333334,0.013207405330175776
i0_c12.npy,0.9632,0.57,0.1312,0.1246,0,c12,0.5015999999999999,0.0011313708498984561,0.506060606060606,0.004285495643554809,0.14079999999999998,0.009776161482572463
i0_c13.npy,0.9472,0.5537,0.1728,0.1769,0,c13,0.5068,0.0014422205101856011,0.5195527609801672,0.004673939423100113,0.1832,0.011820885471627468
i0_c14.npy,0.9408,0.5805,0.152,0.1382,0,c14,0.5105333333333334,0.0020869967789998115,0.534289395713576,0.00950249868970055,0.16879999999999998,0.014772948250095506
i0_c15.npy,0.9504,0.5571,0.1488,0.1498,0,c15,0.4978666666666667,0.003507452383457594,0.49256136556578006,0.010077268019535365,0.15946666666666667,0.01694959848754208
i0_g.npy,0.1909,0.1921,,,0,g,0.49935833333333335,0.0006673434065173762,0.49843033732346315,0.0015395793090865622,0.1980833333333333,0.006885592849485723
i1_c0.npy,0.9472,0.4781,0.1648,0.1617,1,c0,0.5041333333333333,0.0022350739485653658,0.5117985040228527,0.005294062288726242,0.17573333333333332,0.015358240639980725
i1_c1.npy,0.9376,0.4598,0.1456,0.1513,1,c1,0.498,0.002052640575778751,0.4938889745038612,0.006129297803727098,0.15626666666666666,0.009977753031397179
i1_c2.npy,0.9584,0.4685,0.1456,0.1592,1,c2,0.4925333333333333,0.0035677568427359006,0.47770300613902505,0.00895585648590807,0.1570666666666667,0.00729809716448214
i1_c3.npy,0.9408,0.4662,0.1808,0.169,1,c3,0.48880000000000007,0.0011313708498984821,0.4729211958684834,0.004314924753612626,0.19786666666666666,0.015530901097131766
i1_c4.npy,0.9296,0.4725,0.1584,0.171,1,c4,0.4996,0.00171269767715535,0.49860966600042955,0.0047566070857558195,0.1656,0.011379513756454324
i1_c5.npy,0.9184,0.4715,0.1648,0.1813,1,c5,0.4889333333333333,0.0007180219742845953,0.47071665592672685,0.0008319637840037071,0.1778666666666667,0.010009773002199185
i1_c6.npy,0.9344,0.4643,0.1552,0.1369,1,c6,0.5092,0.0006110100926607962,0.5302002463292785,0.004505177683655399,0.16373333333333331,0.014360439485692015
i1_c7.npy,0.9232,0.484,0.1952,0.2025,1,c7,0.48546666666666666,0.0007180219742846022,0.46706748930961806,0.002096309501784756,0.20640000000000003,0.00646632301492381
i1_c8.npy,0.9296,0.4665,0.2,0.1844,1,c8,0.5133333333333333,0.0027584214487436235,0.5333491363001234,0.0076157750816741275,0.21519999999999997,0.009086253353280442
i1_c9.npy,0.9168,0.4823,0.1472,0.1426,1,c9,0.4958666666666667,0.003008137112714266,0.4866435980829336,0.009122561382690016,0.15439999999999998,0.013442222038537132
i1_c10.npy,0.9632,0.4523,0.2352,0.2018,1,c10,0.5098666666666666,0.0007542472332656199,0.5207966561682488,0.002850584595587962,0.2493333333333333,0.01579648343426121
i1_c11.npy,0.9072,0.4831,0.1872,0.175,1,c11,0.5012,0.0018330302779823522,0.5029993829318617,0.004439437209967708,0.1976,0.008249444425737607
i1_c12.npy,0.936,0.4735,0.1904,0.1763,1,c12,0.4970666666666667,0.0015776212754932354,0.49266399422001084,0.0035909510307049366,0.19440000000000002,0.005824087911424413
i1_c13.npy,0.9344,0.4625,0.1696,0.1871,1,c13,0.4981333333333334,0.0023399905033045835,0.49524487214240537,0.005424850581353493,0.1869333333333333,0.0135895384599903
i1_c14.npy,0.9264,0.4861,0.2064,0.196,1,c14,0.49853333333333333,0.0014907119849998612,0.49663068297501084,0.003355284480181333,0.21413333333333331,0.010549354903921332
