,0,1
i0_c0,0.123,0.0939
i0_c1,0.101,0.0752
i0_g,0.1005,0.0826
i1_c0,0.063,0.04
i1_c1,0.1036,0.0842
i1_g,0.0814,0.0712
i2_c0,0.0662,0.046
i2_c1,0.1522,0.1049
i2_g,0.1322,0.1119
i3_c0,0.1418,0.1151
i3_c1,0.0896,0.0595
i3_g,0.1027,0.0849
i4_c0,0.127,0.107
i4_c1,0.107,0.0802
i4_g,0.1048,0.0972
