,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,1.0,0.345,0.08974358974358974,0.1458
i0_c1,1.0,0.373,0.14102564102564102,0.1455
i0_c2,1.0,0.3516,0.11538461538461539,0.124
i0_c3,1.0,0.339,0.07692307692307693,0.0995
i0_c4,1.0,0.3347,0.15384615384615385,0.1654
i0_c5,1.0,0.327,0.1282051282051282,0.1259
i0_c6,1.0,0.3662,0.16666666666666666,0.1911
i0_c7,1.0,0.3726,0.2564102564102564,0.1493
i0_c8,1.0,0.325,0.10256410256410256,0.1335
i0_c9,1.0,0.3415,0.10256410256410256,0.1401
i0_c10,1.0,0.3433,0.19230769230769232,0.1566
i0_c11,1.0,0.3474,0.15384615384615385,0.1456
i0_c12,1.0,0.3554,0.08974358974358974,0.1348
i0_c13,1.0,0.3451,0.1282051282051282,0.1327
i0_c14,1.0,0.3532,0.1282051282051282,0.132
i0_c15,1.0,0.3477,0.19230769230769232,0.1845
i0_c16,1.0,0.3083,0.15384615384615385,0.1425
i0_c17,1.0,0.3713,0.10256410256410256,0.1555
i0_c18,1.0,0.358,0.1282051282051282,0.1537
i0_c19,1.0,0.3414,0.08974358974358974,0.1228
i0_c20,1.0,0.3343,0.20512820512820512,0.167
i0_c21,1.0,0.356,0.10256410256410256,0.1375
i0_c22,1.0,0.3482,0.20512820512820512,0.146
i0_c23,1.0,0.3752,0.16666666666666666,0.1136
i0_c24,1.0,0.3352,0.10256410256410256,0.1323
i0_c25,1.0,0.3539,0.11538461538461539,0.1511
i0_c26,1.0,0.3355,0.1282051282051282,0.1656
i0_c27,1.0,0.3476,0.15384615384615385,0.1519
i0_c28,1.0,0.347,0.1794871794871795,0.1746
i0_c29,1.0,0.3478,0.07692307692307693,0.1383
i0_c30,1.0,0.3331,0.07692307692307693,0.1263
i0_c31,1.0,0.3353,0.10256410256410256,0.1424
i0_c32,1.0,0.3598,0.10256410256410256,0.1299
i0_c33,1.0,0.3311,0.1794871794871795,0.1398
i0_c34,1.0,0.3543,0.1282051282051282,0.1089
i0_c35,1.0,0.3433,0.10256410256410256,0.1513
i0_c36,1.0,0.3411,0.1282051282051282,0.138
i0_c37,1.0,0.3545,0.15384615384615385,0.1453
i0_c38,1.0,0.3465,0.1794871794871795,0.1356
i0_c39,1.0,0.3631,0.10256410256410256,0.1255
i0_c40,1.0,0.3447,0.1282051282051282,0.1485
i0_c41,1.0,0.3443,0.14102564102564102,0.1549
i0_c42,1.0,0.3471,0.08974358974358974,0.129
i0_c43,1.0,0.355,0.14102564102564102,0.1539
i0_c44,1.0,0.3388,0.19230769230769232,0.1508
i0_c45,1.0,0.3398,0.11538461538461539,0.1794
i0_c46,1.0,0.3404,0.038461538461538464,0.1169
i0_c47,1.0,0.3565,0.1282051282051282,0.1376
i0_c48,1.0,0.3326,0.14102564102564102,0.1371
i0_c49,1.0,0.3429,0.11538461538461539,0.1483
i0_c50,1.0,0.3434,0.14102564102564102,0.184
i0_c51,1.0,0.3466,0.1794871794871795,0.1187
i0_c52,1.0,0.3516,0.1282051282051282,0.1478
i0_c53,1.0,0.3618,0.11538461538461539,0.1652
i0_c54,1.0,0.3569,0.1282051282051282,0.1393
i0_c55,1.0,0.3497,0.15384615384615385,0.162
i0_c56,1.0,0.3204,0.15384615384615385,0.1381
i0_c57,1.0,0.3525,0.16666666666666666,0.1652
i0_c58,1.0,0.3762,0.10256410256410256,0.1169
i0_c59,1.0,0.3471,0.1282051282051282,0.1192
i0_c60,1.0,0.3484,0.10256410256410256,0.127
i0_c61,1.0,0.3438,0.11538461538461539,0.1678
i0_c62,1.0,0.331,0.05128205128205128,0.1311
i0_c63,1.0,0.3317,0.05128205128205128,0.1177
i0_c64,1.0,0.3515,0.14102564102564102,0.139
i0_c65,1.0,0.3739,0.1794871794871795,0.1406
i0_c66,1.0,0.3162,0.11538461538461539,0.1567
i0_c67,1.0,0.3379,0.23076923076923078,0.1454
i0_c68,1.0,0.3164,0.15384615384615385,0.0961
i0_c69,1.0,0.3268,0.1282051282051282,0.126
i0_c70,1.0,0.3812,0.14102564102564102,0.1524
i0_c71,1.0,0.3369,0.16666666666666666,0.1293
i0_c72,1.0,0.3485,0.11538461538461539,0.1262
i0_c73,1.0,0.3266,0.11538461538461539,0.142
i0_c74,1.0,0.3605,0.14102564102564102,0.1502
i0_c75,1.0,0.3346,0.16666666666666666,0.1514
i0_c76,1.0,0.3421,0.14102564102564102,0.1489
i0_c77,1.0,0.3448,0.1794871794871795,0.1726
i0_c78,1.0,0.3526,0.10256410256410256,0.1343
i0_c79,1.0,0.343,0.1282051282051282,0.1224
i0_c80,1.0,0.3404,0.19230769230769232,0.1479
i0_c81,1.0,0.3442,0.15384615384615385,0.1509
i0_c82,1.0,0.3556,0.08974358974358974,0.1392
i0_c83,1.0,0.3623,0.08974358974358974,0.1256
i0_c84,1.0,0.3521,0.10256410256410256,0.1324
i0_c85,1.0,0.3448,0.19230769230769232,0.1338
i0_c86,1.0,0.3273,0.1794871794871795,0.1777
i0_c87,1.0,0.3559,0.14102564102564102,0.1471
i0_c88,1.0,0.3543,0.14102564102564102,0.1206
i0_c89,1.0,0.3541,0.16666666666666666,0.1275
i0_c90,1.0,0.3407,0.07692307692307693,0.1305
i0_c91,1.0,0.3335,0.15384615384615385,0.1444
i0_c92,1.0,0.3618,0.15384615384615385,0.1461
i0_c93,1.0,0.3325,0.1282051282051282,0.1429
i0_c94,1.0,0.3628,0.19230769230769232,0.1704
i0_c95,1.0,0.3679,0.10256410256410256,0.1222
i0_c96,1.0,0.372,0.15384615384615385,0.1422
i0_c97,1.0,0.3454,0.16666666666666666,0.1446
i0_c98,1.0,0.33,0.0641025641025641,0.1303
i0_c99,1.0,0.3461,0.19230769230769232,0.1587
i0_c100,1.0,0.3254,0.1282051282051282,0.1687
i0_c101,1.0,0.3304,0.11538461538461539,0.1516
i0_c102,1.0,0.3321,0.1794871794871795,0.1646
i0_c103,1.0,0.3607,0.08974358974358974,0.1366
i0_c104,1.0,0.3549,0.10256410256410256,0.1319
i0_c105,1.0,0.3403,0.11538461538461539,0.1483
i0_c106,1.0,0.3308,0.07692307692307693,0.1606
i0_c107,1.0,0.3443,0.1794871794871795,0.1575
i0_c108,1.0,0.3178,0.21794871794871795,0.1435
i0_c109,1.0,0.3603,0.20512820512820512,0.1721
i0_c110,1.0,0.355,0.11538461538461539,0.1438
i0_c111,1.0,0.3544,0.10256410256410256,0.1453
i0_c112,1.0,0.3148,0.1794871794871795,0.1342
i0_c113,1.0,0.3756,0.07692307692307693,0.11
i0_c114,1.0,0.3372,0.11538461538461539,0.1522
i0_c115,1.0,0.3381,0.14102564102564102,0.1583
i0_c116,1.0,0.33,0.11538461538461539,0.1436
i0_c117,1.0,0.3739,0.1282051282051282,0.1159
i0_c118,1.0,0.35,0.15384615384615385,0.1305
i0_c119,1.0,0.3427,0.20512820512820512,0.1405
i0_c120,1.0,0.3388,0.1794871794871795,0.1569
i0_c121,1.0,0.3412,0.16666666666666666,0.1436
i0_c122,1.0,0.3619,0.1282051282051282,0.1379
i0_c123,1.0,0.3709,0.1794871794871795,0.1475
i0_c124,1.0,0.34,0.16666666666666666,0.1615
i0_c125,1.0,0.3288,0.16666666666666666,0.1403
i0_c126,1.0,0.3545,0.15384615384615385,0.1691
i0_c127,1.0,0.3568,0.15384615384615385,0.1249
i0_g,0.1426,0.134,,
i1_c0,0.2692307692307692,0.1408,0.20512820512820512,0.1705
i1_c1,0.3076923076923077,0.1437,0.11538461538461539,0.1473
i1_c2,0.24358974358974358,0.1426,0.14102564102564102,0.1403
i1_c3,0.20512820512820512,0.1472,0.15384615384615385,0.1359
i1_c4,0.19230769230769232,0.145,0.23076923076923078,0.1668
i1_c5,0.14102564102564102,0.1438,0.19230769230769232,0.1718
i1_c6,0.15384615384615385,0.1442,0.1282051282051282,0.1491
i1_c7,0.1794871794871795,0.144,0.1794871794871795,0.1679
i1_c8,0.24358974358974358,0.1437,0.15384615384615385,0.1642
i1_c9,0.16666666666666666,0.1422,0.14102564102564102,0.1399
i1_c10,0.24358974358974358,0.1412,0.11538461538461539,0.1225
i1_c11,0.21794871794871795,0.1407,0.16666666666666666,0.1173
i1_c12,0.15384615384615385,0.1466,0.15384615384615385,0.1838
i1_c13,0.14102564102564102,0.1428,0.07692307692307693,0.1626
i1_c14,0.24358974358974358,0.1458,0.20512820512820512,0.1697
i1_c15,0.19230769230769232,0.1433,0.20512820512820512,0.1772
i1_c16,0.16666666666666666,0.1427,0.15384615384615385,0.1328
i1_c17,0.19230769230769232,0.1475,0.07692307692307693,0.1216
i1_c18,0.11538461538461539,0.1551,0.16666666666666666,0.1311
i1_c19,0.28205128205128205,0.1446,0.19230769230769232,0.1704
i1_c20,0.21794871794871795,0.1435,0.16666666666666666,0.1658
i1_c21,0.20512820512820512,0.142,0.19230769230769232,0.1606
i1_c22,0.14102564102564102,0.1437,0.1282051282051282,0.1105
i1_c23,0.2692307692307692,0.1457,0.14102564102564102,0.1483
i1_c24,0.28205128205128205,0.1433,0.02564102564102564,0.1523
i1_c25,0.16666666666666666,0.144,0.08974358974358974,0.1191
i1_c26,0.15384615384615385,0.1449,0.1794871794871795,0.1575
i1_c27,0.14102564102564102,0.1438,0.15384615384615385,0.1414
i1_c28,0.21794871794871795,0.1457,0.15384615384615385,0.1424
i1_c29,0.23076923076923078,0.1461,0.1282051282051282,0.1571
i1_c30,0.14102564102564102,0.1428,0.23076923076923078,0.1785
i1_c31,0.1794871794871795,0.1406,0.16666666666666666,0.1378
i1_c32,0.21794871794871795,0.1398,0.23076923076923078,0.133
i1_c33,0.24358974358974358,0.1427,0.1282051282051282,0.1258
i1_c34,0.20512820512820512,0.1457,0.07692307692307693,0.1228
i1_c35,0.1282051282051282,0.1409,0.10256410256410256,0.0947
i1_c36,0.2564102564102564,0.1451,0.10256410256410256,0.1665
i1_c37,0.24358974358974358,0.1413,0.08974358974358974,0.1592
i1_c38,0.1282051282051282,0.1432,0.14102564102564102,0.1055
i1_c39,0.16666666666666666,0.1432,0.19230769230769232,0.139
i1_c40,0.21794871794871795,0.15,0.16666666666666666,0.1596
i1_c41,0.1282051282051282,0.1442,0.11538461538461539,0.1605
i1_c42,0.15384615384615385,0.1427,0.14102564102564102,0.1431
i1_c43,0.19230769230769232,0.1462,0.16666666666666666,0.1756
i1_c44,0.21794871794871795,0.1447,0.15384615384615385,0.1427
i1_c45,0.20512820512820512,0.1458,0.15384615384615385,0.1412
i1_c46,0.15384615384615385,0.1459,0.19230769230769232,0.1652
i1_c47,0.1794871794871795,0.1442,0.1282051282051282,0.1447
i1_c48,0.1282051282051282,0.1437,0.10256410256410256,0.1444
i1_c49,0.20512820512820512,0.1454,0.07692307692307693,0.1616
i1_c50,0.2564102564102564,0.138,0.07692307692307693,0.1407
i1_c51,0.20512820512820512,0.1413,0.1282051282051282,0.1146
i1_c52,0.20512820512820512,0.1439,0.1282051282051282,0.1328
i1_c53,0.15384615384615385,0.1466,0.16666666666666666,0.1428
