,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i2_c9,0.9872,0.6296,0.8544,0.5884
i2_c10,0.9904,0.613,0.8896,0.5725
i2_c11,0.9808,0.6469,0.8688,0.6037
i2_c12,0.9904,0.6456,0.88,0.5999
i2_c13,0.9872,0.6284,0.8656,0.5914
i2_c14,0.9744,0.6524,0.8256,0.6085
i2_c15,0.9936,0.6269,0.8592,0.5868
i2_g,0.8046,0.7697,,
i3_c0,0.9936,0.6673,0.8768,0.6262
i3_c1,0.9936,0.6371,0.8928,0.6026
i3_c2,1.0,0.6545,0.8848,0.6127
i3_c3,0.9808,0.6667,0.8656,0.6248
i3_c4,0.9968,0.6562,0.88,0.6059
i3_c5,0.9936,0.6517,0.8848,0.6212
i3_c6,0.9968,0.642,0.8848,0.6169
i3_c7,0.992,0.6627,0.872,0.6184
i3_c8,0.9792,0.6415,0.8768,0.5828
i3_c9,0.9808,0.643,0.8624,0.6041
i3_c10,0.9952,0.6344,0.9088,0.6052
i3_c11,0.9904,0.6636,0.8512,0.6208
i3_c12,0.9984,0.6594,0.88,0.6285
i3_c13,0.9936,0.6498,0.88,0.5973
i3_c14,0.9856,0.6678,0.88,0.6269
i3_c15,0.9936,0.6422,0.864,0.6051
i3_g,0.823,0.7866,,
i4_c0,0.9968,0.6869,0.8848,0.6434
i4_c1,1.0,0.6536,0.8784,0.627
i4_c2,0.9952,0.6501,0.8896,0.6139
i4_c3,0.9856,0.6808,0.8848,0.6506
i4_c4,0.9936,0.6627,0.9008,0.635
i4_c5,0.9936,0.6638,0.8384,0.634
i4_c6,0.9952,0.6555,0.8832,0.6153
i4_c7,0.9904,0.6765,0.8944,0.644
i4_c8,0.984,0.6555,0.8416,0.6041
i4_c9,0.9904,0.6501,0.8768,0.6209
i4_c10,0.9984,0.6516,0.88,0.6206
i4_c11,0.992,0.6791,0.8656,0.627
i4_c12,1.0,0.6727,0.9008,0.6479
i4_c13,0.9968,0.6551,0.872,0.6054
i4_c14,0.9904,0.6808,0.8816,0.6495
i4_c15,0.9968,0.6595,0.9184,0.6314
i4_g,0.8269,0.798,,
i5_c0,0.9968,0.6944,0.8832,0.658
i5_c1,0.9968,0.663,0.928,0.6443
i5_c2,0.9936,0.6527,0.8656,0.6065
i5_c3,0.9904,0.6878,0.8704,0.6432
i5_c4,0.9952,0.6739,0.888,0.6271
i5_c5,0.9952,0.6757,0.872,0.6384
i5_c6,0.9936,0.6636,0.904,0.6297
i5_c7,0.992,0.6867,0.8928,0.6505
i5_c8,0.992,0.6604,0.8928,0.6322
i5_c9,0.992,0.6584,0.848,0.6211
i5_c10,0.9968,0.6608,0.9344,0.6393
i5_c11,0.9952,0.6883,0.8608,0.641
i5_c12,0.9968,0.6815,0.888,0.6425
i5_c13,0.9936,0.672,0.896,0.6341
i5_c14,0.992,0.6874,0.8816,0.654
i5_c15,0.9952,0.6702,0.8928,0.6317
i5_g,0.8362,0.8007,,
i6_c0,0.9952,0.7037,0.8896,0.6638
i6_c1,0.9968,0.6698,0.9008,0.6292
i6_c2,1.0,0.6903,0.912,0.6653
i6_c3,0.9872,0.6907,0.8864,0.6479
i6_c4,0.9936,0.6828,0.896,0.6396
i6_c5,0.9952,0.6797,0.9104,0.6387
i6_c6,1.0,0.6693,0.9056,0.6492
i6_c7,0.9952,0.6905,0.912,0.6596
i6_c8,0.9888,0.6646,0.8592,0.6175
i6_c9,0.9952,0.6736,0.8784,0.6435
i6_c10,0.9984,0.6743,0.9264,0.6324
i6_c11,0.9968,0.6941,0.9072,0.6567
i6_c12,0.9968,0.689,0.8864,0.6505
i6_c13,0.9952,0.6774,0.8752,0.6366
i6_c14,0.992,0.695,0.8688,0.6641
i6_c15,0.992,0.6793,0.8896,0.6364
i6_g,0.8367,0.8032,,
i7_c0,0.9968,0.7135,0.8784,0.6574
i7_c1,0.9968,0.681,0.8928,0.6533
i7_c2,1.0,0.6927,0.9104,0.6536
i7_c3,0.9936,0.6967,0.8672,0.6567
i7_c4,0.9952,0.6883,0.904,0.6464
i7_c5,0.9984,0.6872,0.8928,0.6446
i7_c6,0.9984,0.6761,0.896,0.6444
i7_c7,0.9936,0.6987,0.8736,0.673
i7_c8,0.9872,0.6713,0.8624,0.6319
i7_c9,0.9936,0.6777,0.8896,0.648
i7_c10,0.9984,0.6828,0.9232,0.6395
i7_c11,0.9952,0.7026,0.9024,0.674
i7_c12,0.9952,0.6928,0.9024,0.6476
i7_c13,0.9984,0.6838,0.9104,0.6465
i7_c14,0.9952,0.7024,0.904,0.6573
i7_c15,1.0,0.6882,0.8992,0.6362
i7_g,0.8426,0.8053,,
i8_c0,1.0,0.7174,0.9008,0.6714
i8_c1,0.9968,0.6881,0.8944,0.6466
i8_c2,1.0,0.681,0.9136,0.6511
i8_c3,0.9952,0.7048,0.8976,0.6718
i8_c4,1.0,0.6946,0.9024,0.6543
i8_c5,0.9984,0.6949,0.912,0.6703
i8_c6,0.9984,0.6847,0.9136,0.6596
i8_c7,0.9984,0.7029,0.9104,0.6611
i8_c8,0.992,0.6712,0.8752,0.6453
i8_c9,0.992,0.6829,0.8912,0.6309
i8_c10,0.9968,0.6907,0.9296,0.6475
i8_c11,0.9968,0.7093,0.8992,0.6629
i8_c12,0.9968,0.6995,0.9104,0.6617
i8_c13,0.9984,0.6896,0.8672,0.6504
i8_c14,0.9968,0.7056,0.888,0.665
i8_c15,0.9984,0.6966,0.9024,0.6431
i8_g,0.8472,0.8078,,
i9_c0,1.0,0.7189,0.8848,0.6682
i9_c1,0.9984,0.6918,0.9264,0.6702
i9_c2,1.0,0.691,0.9376,0.6605
i9_c3,0.992,0.7088,0.88,0.6752
i9_c4,0.9952,0.6977,0.912,0.6558
i9_c5,1.0,0.6942,0.8928,0.6391
i9_c6,0.9968,0.6889,0.912,0.67
i9_c7,0.9984,0.7098,0.9344,0.6748
i9_c8,0.9936,0.6778,0.9008,0.6365
i9_c9,0.9968,0.6889,0.8928,0.6598
i9_c10,1.0,0.6958,0.9376,0.6641
i9_c11,0.9952,0.7108,0.9152,0.6796
i9_c12,0.9968,0.7044,0.9248,0.6763
i9_c13,0.9968,0.6966,0.8896,0.6482
i9_c14,0.9952,0.7111,0.9104,0.6715
i9_c15,0.9952,0.7005,0.9136,0.6689
i9_g,0.8506,0.8116,,
