,train_acc,test_acc,train_acc_outDP,test_acc_out_DP,it,client,attack_acc_mean,attack_acc_std,attack_pre_mean,attack_pre_std,attack_rec_mean,attack_rec_std
i0_c0.npy,0.9616,0.5747,0.1408,0.1382,0,c0,0.5113333333333334,0.0016275407487644767,0.5395699875875647,0.006751188636022329,0.15626666666666666,0.013628727828459348
i0_c1.npy,0.9728,0.5625,0.1344,0.1663,0,c1,0.4904,0.0,0.4704112099924526,0.0019051958415167538,0.15333333333333335,0.011024014191250334
i0_c2.npy,0.9648,0.5625,0.168,0.1782,0,c2,0.4924,0.0021540659228538013,0.47972204749440306,0.005161461356105976,0.18000000000000002,0.012858201014657275
i0_c3.npy,0.9424,0.5765,0.168,0.1715,0,c3,0.4989333333333334,0.0008844332774281096,0.4968297378698629,0.0024289569200414704,0.1789333333333333,0.01637993352313196
i0_c4.npy,0.9648,0.5707,0.1824,0.1648,0,c4,0.5186666666666667,0.0007542472332656723,0.5526705099305965,0.004859641535458832,0.1968,0.009465727652959385
i0_c5.npy,0.9648,0.5605,0.1216,0.1233,0,c5,0.4911999999999999,0.0025716402029314586,0.4709628169449598,0.005775934504428587,0.14106666666666667,0.012407882799073965
i0_c6.npy,0.9648,0.5453,0.1376,0.1346,0,c6,0.5093333333333333,0.0032550814975289884,0.5319563034950994,0.010522535436170901,0.1576,0.01488802650902172
i0_c7.npy,0.9536,0.5693,0.128,0.1285,0,c7,0.5009333333333333,0.0011699952516522965,0.5037629335436502,0.004189817611582896,0.1365333333333333,0.009977753031397177
i0_c8.npy,0.9424,0.5698,0.1568,0.1532,0,c8,0.5015999999999999,0.0034253953543107066,0.5057549201475512,0.0102794703134592,0.16693333333333335,0.01292164420222476
i0_c9.npy,0.9424,0.5567,0.184,0.1627,0,c9,0.5268,0.003801753981168894,0.5754534467875201,0.01491298094982044,0.20720000000000002,0.012521980673998827
i0_c10.npy,0.9712,0.5379,0.1136,0.1187,0,c10,0.49773333333333336,0.002282299035816488,0.49136561142147733,0.007772435563250794,0.12933333333333333,0.017778888854168833
