,0,1
i0_c0,1.0,0.1891
i0_c1,0.9992,0.1823
i0_c2,0.9992,0.1861
i0_c3,1.0,0.183
i0_c4,1.0,0.1747
i0_c5,0.9992,0.1882
i0_c6,0.9992,0.1843
i0_c7,1.0,0.1769
i0_g,0.679,0.4197
