,0,1
i0_c0,0.2772,0.1359
i0_c1,0.3372,0.1496
i0_c2,0.322,0.1578
i0_c3,0.3176,0.1557
i0_g,0.1847,0.1494
i1_c0,0.2484,0.1174
i1_c1,0.3008,0.1432
i1_c2,0.3056,0.1476
i1_c3,0.2948,0.1496
i1_g,0.1735,0.1429
i2_c0,0.276,0.1384
i2_c1,0.3192,0.1515
i2_c2,0.3064,0.1522
i2_c3,0.2812,0.1303
i2_g,0.1796,0.1463
i3_c0,0.2832,0.1358
i3_c1,0.3136,0.1397
i3_c2,0.3292,0.1547
i3_c3,0.2724,0.1334
i3_g,0.178,0.146
i4_c0,0.26,0.1248
i4_c1,0.3196,0.1442
i4_c2,0.3112,0.1547
i4_c3,0.2948,0.1479
i4_g,0.1815,0.1466
