,0,1
i0_c0,1.0,0.4497
i0_c1,1.0,0.4474
i0_g,0.9757,0.5318
i1_c0,1.0,0.4489
i1_c1,1.0,0.4469
i1_g,0.9749,0.5351
i2_c0,1.0,0.4496
i2_c1,1.0,0.4481
i2_g,0.9735,0.5297
i3_c0,1.0,0.4456
i3_c1,1.0,0.45
i3_g,0.9741,0.5291
i4_c0,1.0,0.4454
i4_c1,1.0,0.449
i4_g,0.9734,0.5297
