,train_acc,test_acc
i0_c0,0.3814102564102564,0.0622
i0_c1,0.36217948717948717,0.054
i0_c2,0.3333333333333333,0.045
i0_c3,0.41346153846153844,0.0742
i0_c4,0.3942307692307692,0.0451
i0_c5,0.30128205128205127,0.0404
i0_c6,0.36217948717948717,0.0433
i0_c7,0.4807692307692308,0.0686
i0_c8,0.46153846153846156,0.0756
i0_c9,0.375,0.0566
i0_c10,0.4775641025641026,0.0681
i0_c11,0.4807692307692308,0.0726
i0_c12,0.4326923076923077,0.0746
i0_c13,0.32051282051282054,0.0731
i0_c14,0.4423076923076923,0.0591
i0_c15,0.4967948717948718,0.0705
i0_c16,0.4326923076923077,0.074
i0_c17,0.5064102564102564,0.0599
i0_c18,0.4166666666666667,0.0651
i0_c19,0.5128205128205128,0.073
i0_c20,0.34294871794871795,0.0447
i0_c21,0.38782051282051283,0.0598
i0_c22,0.3141025641025641,0.0398
i0_c23,0.30128205128205127,0.0655
i0_c24,0.2724358974358974,0.0383
i0_c25,0.4391025641025641,0.0553
i0_c26,0.34935897435897434,0.0735
i0_c27,0.42948717948717946,0.0788
i0_c28,0.2467948717948718,0.0292
i0_c29,0.44551282051282054,0.0636
i0_c30,0.46153846153846156,0.048
i0_c31,0.46474358974358976,0.0672
i0_g,0.0386,0.0313
i1_c0,0.46474358974358976,0.1004
i1_c1,0.4423076923076923,0.0848
i1_c2,0.3942307692307692,0.0663
i1_c3,0.49038461538461536,0.0887
i1_c4,0.4230769230769231,0.0719
i1_c5,0.3814102564102564,0.0507
i1_c6,0.46153846153846156,0.0708
i1_c7,0.5448717948717948,0.0883
i1_c8,0.5224358974358975,0.1054
i1_c9,0.4807692307692308,0.0851
i1_c10,0.5801282051282052,0.1035
i1_c11,0.5224358974358975,0.0993
i1_c12,0.5,0.0909
i1_c13,0.3717948717948718,0.0878
i1_c14,0.6025641025641025,0.102
i1_c15,0.6057692307692307,0.0967
i1_c16,0.5384615384615384,0.1022
