,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i0_c0,0.9244,0.7803,0.1976,0.1898
i0_c1,0.9088,0.7815,0.1564,0.1583
i0_c2,0.8868,0.7727,0.1664,0.1606
i0_c3,0.898,0.779,0.1552,0.1666
i0_g,0.1974,0.1958,,
i1_c0,0.9304,0.7829,0.2116,0.1943
i1_c1,0.9116,0.7748,0.2128,0.2012
i1_c2,0.9136,0.7906,0.196,0.2049
i1_c3,0.9192,0.7951,0.1792,0.1733
i1_g,0.2656,0.2574,,
i2_c0,0.9264,0.7886,0.2164,0.2041
i2_c1,0.9316,0.7808,0.2204,0.2208
i2_c2,0.9148,0.7802,0.178,0.173
i2_c3,0.9212,0.7919,0.208,0.2156
i2_g,0.2459,0.2445,,
i3_c0,0.9376,0.7899,0.2108,0.2162
i3_c1,0.9284,0.7847,0.2184,0.2152
i3_c2,0.9116,0.7872,0.2488,0.2486
i3_c3,0.9236,0.799,0.2264,0.239
i3_g,0.2907,0.2958,,
i4_c0,0.9388,0.7864,0.2384,0.2145
i4_c1,0.932,0.7827,0.172,0.1677
i4_c2,0.9208,0.7925,0.2152,0.2052
i4_c3,0.9252,0.7916,0.212,0.2047
i4_g,0.2635,0.2675,,
i5_c0,0.9328,0.7804,0.1616,0.1577
i5_c1,0.9284,0.7786,0.2328,0.2297
i5_c2,0.9184,0.7879,0.26,0.2573
i5_c3,0.92,0.7924,0.202,0.1997
i5_g,0.266,0.2632,,
i6_c0,0.936,0.785,0.2316,0.2159
i6_c1,0.9268,0.7821,0.2304,0.2296
i6_c2,0.9212,0.7897,0.2152,0.1925
i6_c3,0.9204,0.7944,0.2404,0.2237
i6_g,0.2798,0.2716,,
i7_c0,0.9412,0.7824,0.2168,0.2131
i7_c1,0.9272,0.778,0.1848,0.1913
i7_c2,0.9152,0.7869,0.2128,0.1905
i7_c3,0.9132,0.785,0.1952,0.2113
i7_g,0.257,0.2576,,
i8_c0,0.9292,0.7819,0.2436,0.2321
i8_c1,0.9228,0.7879,0.2252,0.216
i8_c2,0.912,0.7773,0.2164,0.2097
i8_c3,0.9196,0.7937,0.1964,0.1987
i8_g,0.2847,0.2802,,
i9_c0,0.9364,0.7834,0.2196,0.2021
i9_c1,0.9332,0.7816,0.194,0.1874
i9_c2,0.9248,0.7876,0.1904,0.2011
i9_c3,0.9212,0.7841,0.2196,0.2137
i9_g,0.2669,0.2637,,
